flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
dl9422,delta air lines,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
ey7330,etihad airways,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
g35535,gol,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
kq1046,kenya airways,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
kl1046,klm,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
ls1805,jet2,active,2023-05-26t06:25:00.000,2023-05-26t06:35:00.000,2023-05-26 06:40:00,2023-05-26,06:40:00,15,Shoulder hour flights
x36558,tuifly,active,2023-05-26t06:35:00.000,2023-05-26t06:36:00.000,2023-05-26 06:58:00,2023-05-26,06:58:00,23,Shoulder hour flights
fr1941,ryanair,active,2023-05-26t06:40:00.000,2023-05-26t06:42:00.000,2023-05-26 06:50:00,2023-05-26,06:50:00,11,Shoulder hour flights
x36534,tuifly,active,2023-05-26t06:40:00.000,2023-05-26t06:40:00.000,2023-05-26 06:55:00,2023-05-26,06:55:00,16,Shoulder hour flights
u22941,easyjet,active,2023-05-26t06:45:00.000,2023-05-26t06:59:00.000,2023-05-26 07:06:00,2023-05-26,07:06:00,22,Regular departures
ls1859,jet2,active,2023-05-26t06:50:00.000,2023-05-26t06:50:00.000,2023-05-26 07:00:00,2023-05-26,07:00:00,10,Regular departures
u22721,easyjet,active,2023-05-26t06:50:00.000,2023-05-26t06:50:00.000,2023-05-26 07:04:00,2023-05-26,07:04:00,15,Regular departures
x36508,tuifly,active,2023-05-26t06:55:00.000,2023-05-26t06:57:00.000,2023-05-26 07:09:00,2023-05-26,07:09:00,14,Regular departures
u2221,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:00:00.000,2023-05-26 07:11:00,2023-05-26,07:11:00,12,Regular departures
u2237,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:14:00.000,2023-05-26 07:21:00,2023-05-26,07:21:00,22,Regular departures
u22839,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:00:00.000,2023-05-26 07:14:00,2023-05-26,07:14:00,14,Regular departures
u22867,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:00:00.000,2023-05-26 07:41:00,2023-05-26,07:41:00,42,Regular departures
u2213,easyjet,active,2023-05-26t07:05:00.000,2023-05-26t07:05:00.000,2023-05-26 07:19:00,2023-05-26,07:19:00,15,Regular departures
u22703,easyjet,active,2023-05-26t07:10:00.000,2023-05-26t07:10:00.000,2023-05-26 07:16:00,2023-05-26,07:16:00,7,Regular departures
fr8202,ryanair,active,2023-05-26t07:15:00.000,2023-05-26t07:15:00.000,2023-05-26 07:25:00,2023-05-26,07:25:00,11,Regular departures
u2201,easyjet,active,2023-05-26t07:15:00.000,2023-05-26t07:15:00.000,2023-05-26 07:28:00,2023-05-26,07:28:00,13,Regular departures
u22921,easyjet,active,2023-05-26t07:20:00.000,2023-05-26t07:20:00.000,2023-05-26 07:32:00,2023-05-26,07:32:00,12,Regular departures
u22773,easyjet,active,2023-05-26t07:25:00.000,2023-05-26t07:25:00.000,2023-05-26 07:44:00,2023-05-26,07:44:00,20,Regular departures
u22883,easyjet,active,2023-05-26t07:25:00.000,2023-05-26t07:25:00.000,2023-05-26 07:51:00,2023-05-26,07:51:00,26,Regular departures
fr4133,ryanair,active,2023-05-26t08:05:00.000,2023-05-26t08:05:00.000,2023-05-26 08:15:00,2023-05-26,08:15:00,10,Regular departures
fr9503,ryanair,active,2023-05-26t09:15:00.000,2023-05-26t09:15:00.000,2023-05-26 09:27:00,2023-05-26,09:27:00,12,Regular departures
u21724,easyjet,active,2023-05-26t09:20:00.000,2023-05-26t09:25:00.000,2023-05-26 09:31:00,2023-05-26,09:31:00,11,Regular departures
fr4121,ryanair,active,2023-05-26t09:40:00.000,2023-05-26t09:40:00.000,2023-05-26 09:45:00,2023-05-26,09:45:00,5,Regular departures
tp7609,tap air portugal,active,2023-05-26t09:40:00.000,2023-05-26t09:40:00.000,2023-05-26 10:06:00,2023-05-26,10:06:00,27,Regular departures
lh971,lufthansa,active,2023-05-26t09:40:00.000,2023-05-26t09:40:00.000,2023-05-26 10:06:00,2023-05-26,10:06:00,27,Regular departures
u22711,easyjet,active,2023-05-26t10:15:00.000,2023-05-26t10:15:00.000,2023-05-26 10:31:00,2023-05-26,10:31:00,16,Regular departures
fr8234,ryanair,active,2023-05-26t10:30:00.000,2023-05-26t11:15:00.000,2023-05-26 11:14:00,2023-05-26,11:14:00,45,Regular departures
u22935,easyjet,active,2023-05-26t10:30:00.000,2023-05-26t10:35:00.000,2023-05-26 10:54:00,2023-05-26,10:54:00,24,Regular departures
u22931,easyjet,active,2023-05-26t10:35:00.000,2023-05-26t10:35:00.000,2023-05-26 10:44:00,2023-05-26,10:44:00,9,Regular departures
ag872,asl airlines ireland,active,2023-05-26t10:45:00.000,2023-05-26t10:55:00.000,2023-05-26 11:03:00,2023-05-26,11:03:00,19,Regular departures
u2223,easyjet,active,2023-05-26t11:00:00.000,2023-05-26t11:22:00.000,2023-05-26 11:34:00,2023-05-26,11:34:00,35,Regular departures
u22769,easyjet,active,2023-05-26t11:15:00.000,2023-05-26t11:15:00.000,2023-05-26 11:32:00,2023-05-26,11:32:00,18,Regular departures
u2215,easyjet,active,2023-05-26t12:00:00.000,2023-05-26t12:22:00.000,2023-05-26 12:39:00,2023-05-26,12:39:00,39,Regular departures
ls1855,jet2,active,2023-05-26t12:35:00.000,2023-05-26t12:50:00.000,2023-05-26 13:06:00,2023-05-26,13:06:00,32,Regular departures
u22937,easyjet,active,2023-05-26t12:35:00.000,2023-05-26t12:56:00.000,2023-05-26 13:14:00,2023-05-26,13:14:00,39,Regular departures
u2225,easyjet,active,2023-05-26t12:45:00.000,2023-05-26t12:45:00.000,2023-05-26 13:09:00,2023-05-26,13:09:00,24,Regular departures
fr2292,ryanair,active,2023-05-26t13:00:00.000,2023-05-26t13:00:00.000,2023-05-26 13:25:00,2023-05-26,13:25:00,25,Regular departures
u22933,easyjet,active,2023-05-26t13:00:00.000,2023-05-26t13:00:00.000,2023-05-26 13:34:00,2023-05-26,13:34:00,34,Regular departures
ls1809,jet2,active,2023-05-26t13:30:00.000,2023-05-26t13:40:00.000,2023-05-26 14:02:00,2023-05-26,14:02:00,33,Regular departures
ls1831,jet2,active,2023-05-26t13:40:00.000,2023-05-26t13:55:00.000,2023-05-26 13:54:00,2023-05-26,13:54:00,14,Regular departures
ey7365,etihad airways,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
kq1052,kenya airways,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
vs7045,virgin atlantic,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
kl1052,klm,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
ls1891,jet2,active,2023-05-26t13:45:00.000,2023-05-26t14:25:00.000,2023-05-26 14:40:00,2023-05-26,14:40:00,55,Regular departures
u22775,easyjet,active,2023-05-26t13:55:00.000,2023-05-26t13:55:00.000,2023-05-26 14:27:00,2023-05-26,14:27:00,32,Regular departures
fr3560,ryanair,active,2023-05-26t14:30:00.000,2023-05-26t14:45:00.000,2023-05-26 15:16:00,2023-05-26,15:16:00,46,Regular departures
fr507,ryanair,active,2023-05-26t14:40:00.000,2023-05-26t14:40:00.000,2023-05-26 15:00:00,2023-05-26,15:00:00,21,Regular departures
ls1817,jet2,active,2023-05-26t14:40:00.000,2023-05-26t15:00:00.000,2023-05-26 15:19:00,2023-05-26,15:19:00,40,Regular departures
x36532,tuifly,active,2023-05-26t15:15:00.000,,2023-05-26 14:10:00,2023-05-26,14:10:00,0,Regular departures
fr4753,ryanair,active,2023-05-26t15:20:00.000,2023-05-26t15:33:00.000,2023-05-26 15:42:00,2023-05-26,15:42:00,22,Regular departures
u22923,easyjet,active,2023-05-26t15:40:00.000,2023-05-26t15:40:00.000,2023-05-26 15:54:00,2023-05-26,15:54:00,15,Regular departures
u2217,easyjet,active,2023-05-26t15:45:00.000,2023-05-26t15:59:00.000,2023-05-26 16:07:00,2023-05-26,16:07:00,22,Regular departures
ei3843,aer lingus,active,2023-05-26t16:00:00.000,2023-05-26t16:00:00.000,2023-05-26 16:26:00,2023-05-26,16:26:00,27,Regular departures
u2227,easyjet,active,2023-05-26t16:05:00.000,2023-05-26t16:45:00.000,2023-05-26 16:31:00,2023-05-26,16:31:00,27,Regular departures
u27353,easyjet,active,2023-05-26t16:05:00.000,2023-05-26t16:05:00.000,2023-05-26 16:36:00,2023-05-26,16:36:00,32,Regular departures
u22925,easyjet,active,2023-05-26t16:15:00.000,2023-05-26t16:16:00.000,2023-05-26 16:43:00,2023-05-26,16:43:00,28,Regular departures
u2207,easyjet,active,2023-05-26t16:20:00.000,2023-05-26t16:20:00.000,2023-05-26 16:47:00,2023-05-26,16:47:00,27,Regular departures
u22851,easyjet,active,2023-05-26t16:25:00.000,2023-05-26t16:25:00.000,2023-05-26 16:50:00,2023-05-26,16:50:00,26,Regular departures
x36570,tuifly,active,2023-05-26t16:30:00.000,2023-05-26t16:30:00.000,2023-05-26 16:38:00,2023-05-26,16:38:00,9,Regular departures
fr509,ryanair,active,2023-05-26t16:40:00.000,2023-05-26t16:40:00.000,2023-05-26 17:17:00,2023-05-26,17:17:00,38,Regular departures
fr3161,ryanair,active,2023-05-26t17:10:00.000,2023-05-26t17:10:00.000,2023-05-26 18:03:00,2023-05-26,18:03:00,54,Regular departures
x3836,tuifly,active,2023-05-26t17:30:00.000,2023-05-26t17:40:00.000,2023-05-26 17:40:00,2023-05-26,17:40:00,11,Regular departures
fr8296,ryanair,active,2023-05-26t17:40:00.000,2023-05-26t17:55:00.000,2023-05-26 17:48:00,2023-05-26,17:48:00,8,Regular departures
u22811,easyjet,active,2023-05-26t17:40:00.000,2023-05-26t17:40:00.000,2023-05-26 17:50:00,2023-05-26,17:50:00,11,Regular departures
fr8244,ryanair,active,2023-05-26t17:45:00.000,2023-05-26t18:25:00.000,2023-05-26 18:22:00,2023-05-26,18:22:00,38,Regular departures
fr4147,ryanair,active,2023-05-26t17:55:00.000,2023-05-26t17:55:00.000,2023-05-26 18:12:00,2023-05-26,18:12:00,17,Regular departures
u22881,easyjet,active,2023-05-26t18:10:00.000,2023-05-26t18:32:00.000,2023-05-26 18:46:00,2023-05-26,18:46:00,36,Regular departures
u2241,easyjet,active,2023-05-26t18:45:00.000,2023-05-26t19:05:00.000,2023-05-26 19:30:00,2023-05-26,19:30:00,46,Regular departures
2l481,helvetic airways,active,2023-05-26t18:50:00.000,2023-05-26t19:16:00.000,2023-05-26 19:23:00,2023-05-26,19:23:00,34,Regular departures
u24980,easyjet,active,2023-05-26t19:05:00.000,2023-05-26t19:19:00.000,2023-05-26 19:27:00,2023-05-26,19:27:00,22,Regular departures
u2219,easyjet,active,2023-05-26t19:15:00.000,2023-05-26t19:24:00.000,2023-05-26 19:42:00,2023-05-26,19:42:00,27,Regular departures
ba8943,british airways,active,2023-05-26t19:40:00.000,2023-05-26t19:55:00.000,2023-05-26 20:02:00,2023-05-26,20:02:00,23,Regular departures
ei3287,aer lingus,active,2023-05-26t19:40:00.000,2023-05-26t19:55:00.000,2023-05-26 20:02:00,2023-05-26,20:02:00,23,Regular departures
u27004,easyjet,active,2023-05-26t19:45:00.000,2023-05-26t19:45:00.000,2023-05-26 20:00:00,2023-05-26,20:00:00,16,Regular departures
ba7820,british airways,active,2023-05-26t19:55:00.000,2023-05-26t19:55:00.000,2023-05-26 20:13:00,2023-05-26,20:13:00,18,Regular departures
si7046,sierra pacific airlines,active,2023-05-26t19:55:00.000,2023-05-26t19:55:00.000,2023-05-26 20:13:00,2023-05-26,20:13:00,18,Regular departures
lm46,loganair,active,2023-05-26t19:55:00.000,2023-05-26t19:55:00.000,2023-05-26 20:13:00,2023-05-26,20:13:00,18,Regular departures
u2209,easyjet,active,2023-05-26t20:05:00.000,2023-05-26t20:26:00.000,2023-05-26 20:37:00,2023-05-26,20:37:00,33,Regular departures
,capital air ambulance,active,2023-05-26t09:00:00.000,2023-05-26t09:10:00.000,2023-05-26 09:07:00,2023-05-26,09:07:00,8,Regular departures
u29005,easyjet,active,2023-05-26t14:10:00.000,2023-05-26t14:24:00.000,2023-05-26 14:29:00,2023-05-26,14:29:00,19,Regular departures
ls1815,jet2,active,2023-05-26t05:40:00.000,2023-05-26t05:40:00.000,2023-05-26 05:43:00,2023-05-26,05:43:00,3,Night hour departures
fr505,ryanair,active,2023-05-26t05:55:00.000,2023-05-26t05:55:00.000,2023-05-26 06:17:00,2023-05-26,06:17:00,22,Shoulder hour flights
ls1885,jet2,active,2023-05-26t05:55:00.000,2023-05-26t05:43:00.000,2023-05-26 06:07:00,2023-05-26,06:07:00,12,Shoulder hour flights
x36512,tuifly,active,2023-05-26t06:00:00.000,2023-05-26t06:00:00.000,2023-05-26 06:10:00,2023-05-26,06:10:00,10,Shoulder hour flights
u22709,easyjet,active,2023-05-26t06:00:00.000,2023-05-26t06:00:00.000,2023-05-26 06:19:00,2023-05-26,06:19:00,19,Shoulder hour flights
u22715,easyjet,active,2023-05-26t06:00:00.000,2023-05-26t06:00:00.000,2023-05-26 06:12:00,2023-05-26,06:12:00,13,Shoulder hour flights
u22845,easyjet,active,2023-05-26t06:00:00.000,2023-05-26t06:00:00.000,2023-05-26 06:14:00,2023-05-26,06:14:00,15,Shoulder hour flights
u22731,easyjet,active,2023-05-26t06:05:00.000,2023-05-26t06:05:00.000,2023-05-26 06:33:00,2023-05-26,06:33:00,29,Shoulder hour flights
u22805,easyjet,active,2023-05-26t06:10:00.000,2023-05-26t06:22:00.000,2023-05-26 06:24:00,2023-05-26,06:24:00,15,Shoulder hour flights
ls1871,jet2,active,2023-05-26t06:15:00.000,2023-05-26t06:15:00.000,2023-05-26 06:21:00,2023-05-26,06:21:00,6,Shoulder hour flights
af5199,air france,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
az3737,alitalia,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
dl9422,delta air lines,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
ey7330,etihad airways,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
g35535,gol,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
kq1046,kenya airways,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
kl1046,klm,active,2023-05-26t06:20:00.000,2023-05-26t06:27:00.000,2023-05-26 06:52:00,2023-05-26,06:52:00,33,Shoulder hour flights
ls1805,jet2,active,2023-05-26t06:25:00.000,2023-05-26t06:35:00.000,2023-05-26 06:40:00,2023-05-26,06:40:00,15,Shoulder hour flights
x36558,tuifly,active,2023-05-26t06:35:00.000,2023-05-26t06:36:00.000,2023-05-26 06:58:00,2023-05-26,06:58:00,23,Shoulder hour flights
fr1941,ryanair,active,2023-05-26t06:40:00.000,2023-05-26t06:42:00.000,2023-05-26 06:50:00,2023-05-26,06:50:00,11,Shoulder hour flights
x36534,tuifly,active,2023-05-26t06:40:00.000,2023-05-26t06:40:00.000,2023-05-26 06:55:00,2023-05-26,06:55:00,16,Shoulder hour flights
u22941,easyjet,active,2023-05-26t06:45:00.000,2023-05-26t06:59:00.000,2023-05-26 07:06:00,2023-05-26,07:06:00,22,Regular departures
ls1859,jet2,active,2023-05-26t06:50:00.000,2023-05-26t06:50:00.000,2023-05-26 07:00:00,2023-05-26,07:00:00,10,Regular departures
u22721,easyjet,active,2023-05-26t06:50:00.000,2023-05-26t06:50:00.000,2023-05-26 07:04:00,2023-05-26,07:04:00,15,Regular departures
x36508,tuifly,active,2023-05-26t06:55:00.000,2023-05-26t06:57:00.000,2023-05-26 07:09:00,2023-05-26,07:09:00,14,Regular departures
u2221,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:00:00.000,2023-05-26 07:11:00,2023-05-26,07:11:00,12,Regular departures
u2237,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:14:00.000,2023-05-26 07:21:00,2023-05-26,07:21:00,22,Regular departures
u22839,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:00:00.000,2023-05-26 07:14:00,2023-05-26,07:14:00,14,Regular departures
u22867,easyjet,active,2023-05-26t07:00:00.000,2023-05-26t07:00:00.000,2023-05-26 07:41:00,2023-05-26,07:41:00,42,Regular departures
u2213,easyjet,active,2023-05-26t07:05:00.000,2023-05-26t07:05:00.000,2023-05-26 07:19:00,2023-05-26,07:19:00,15,Regular departures
u22703,easyjet,active,2023-05-26t07:10:00.000,2023-05-26t07:10:00.000,2023-05-26 07:16:00,2023-05-26,07:16:00,7,Regular departures
fr8202,ryanair,active,2023-05-26t07:15:00.000,2023-05-26t07:15:00.000,2023-05-26 07:25:00,2023-05-26,07:25:00,11,Regular departures
u2201,easyjet,active,2023-05-26t07:15:00.000,2023-05-26t07:15:00.000,2023-05-26 07:28:00,2023-05-26,07:28:00,13,Regular departures
u22921,easyjet,active,2023-05-26t07:20:00.000,2023-05-26t07:20:00.000,2023-05-26 07:32:00,2023-05-26,07:32:00,12,Regular departures
u22773,easyjet,active,2023-05-26t07:25:00.000,2023-05-26t07:25:00.000,2023-05-26 07:44:00,2023-05-26,07:44:00,20,Regular departures
u22883,easyjet,active,2023-05-26t07:25:00.000,2023-05-26t07:25:00.000,2023-05-26 07:51:00,2023-05-26,07:51:00,26,Regular departures
fr4133,ryanair,active,2023-05-26t08:05:00.000,2023-05-26t08:05:00.000,2023-05-26 08:15:00,2023-05-26,08:15:00,10,Regular departures
fr9503,ryanair,active,2023-05-26t09:15:00.000,2023-05-26t09:15:00.000,2023-05-26 09:27:00,2023-05-26,09:27:00,12,Regular departures
u21724,easyjet,active,2023-05-26t09:20:00.000,2023-05-26t09:25:00.000,2023-05-26 09:31:00,2023-05-26,09:31:00,11,Regular departures
fr4121,ryanair,active,2023-05-26t09:40:00.000,2023-05-26t09:40:00.000,2023-05-26 09:45:00,2023-05-26,09:45:00,5,Regular departures
tp7609,tap air portugal,active,2023-05-26t09:40:00.000,2023-05-26t09:40:00.000,2023-05-26 10:06:00,2023-05-26,10:06:00,27,Regular departures
lh971,lufthansa,active,2023-05-26t09:40:00.000,2023-05-26t09:40:00.000,2023-05-26 10:06:00,2023-05-26,10:06:00,27,Regular departures
u22711,easyjet,active,2023-05-26t10:15:00.000,2023-05-26t10:15:00.000,2023-05-26 10:31:00,2023-05-26,10:31:00,16,Regular departures
fr8234,ryanair,active,2023-05-26t10:30:00.000,2023-05-26t11:15:00.000,2023-05-26 11:14:00,2023-05-26,11:14:00,45,Regular departures
u22935,easyjet,active,2023-05-26t10:30:00.000,2023-05-26t10:35:00.000,2023-05-26 10:54:00,2023-05-26,10:54:00,24,Regular departures
u22931,easyjet,active,2023-05-26t10:35:00.000,2023-05-26t10:35:00.000,2023-05-26 10:44:00,2023-05-26,10:44:00,9,Regular departures
ag872,asl airlines ireland,active,2023-05-26t10:45:00.000,2023-05-26t10:55:00.000,2023-05-26 11:03:00,2023-05-26,11:03:00,19,Regular departures
u2223,easyjet,active,2023-05-26t11:00:00.000,2023-05-26t11:22:00.000,2023-05-26 11:34:00,2023-05-26,11:34:00,35,Regular departures
u22769,easyjet,active,2023-05-26t11:15:00.000,2023-05-26t11:15:00.000,2023-05-26 11:32:00,2023-05-26,11:32:00,18,Regular departures
u2215,easyjet,active,2023-05-26t12:00:00.000,2023-05-26t12:22:00.000,2023-05-26 12:39:00,2023-05-26,12:39:00,39,Regular departures
ls1855,jet2,active,2023-05-26t12:35:00.000,2023-05-26t12:50:00.000,2023-05-26 13:06:00,2023-05-26,13:06:00,32,Regular departures
u22937,easyjet,active,2023-05-26t12:35:00.000,2023-05-26t12:56:00.000,2023-05-26 13:14:00,2023-05-26,13:14:00,39,Regular departures
u2225,easyjet,active,2023-05-26t12:45:00.000,2023-05-26t12:45:00.000,2023-05-26 13:09:00,2023-05-26,13:09:00,24,Regular departures
fr2292,ryanair,active,2023-05-26t13:00:00.000,2023-05-26t13:00:00.000,2023-05-26 13:25:00,2023-05-26,13:25:00,25,Regular departures
u22933,easyjet,active,2023-05-26t13:00:00.000,2023-05-26t13:00:00.000,2023-05-26 13:34:00,2023-05-26,13:34:00,34,Regular departures
ls1809,jet2,active,2023-05-26t13:30:00.000,2023-05-26t13:40:00.000,2023-05-26 14:02:00,2023-05-26,14:02:00,33,Regular departures
ls1831,jet2,active,2023-05-26t13:40:00.000,2023-05-26t13:55:00.000,2023-05-26 13:54:00,2023-05-26,13:54:00,14,Regular departures
ey7365,etihad airways,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
kq1052,kenya airways,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
vs7045,virgin atlantic,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
kl1052,klm,active,2023-05-26t13:45:00.000,2023-05-26t14:33:00.000,2023-05-26 14:31:00,2023-05-26,14:31:00,47,Regular departures
ls1891,jet2,active,2023-05-26t13:45:00.000,2023-05-26t14:25:00.000,2023-05-26 14:40:00,2023-05-26,14:40:00,55,Regular departures
u22775,easyjet,active,2023-05-26t13:55:00.000,2023-05-26t13:55:00.000,2023-05-26 14:27:00,2023-05-26,14:27:00,32,Regular departures
fr3560,ryanair,active,2023-05-26t14:30:00.000,2023-05-26t14:45:00.000,2023-05-26 15:16:00,2023-05-26,15:16:00,46,Regular departures
fr507,ryanair,active,2023-05-26t14:40:00.000,2023-05-26t14:40:00.000,2023-05-26 15:00:00,2023-05-26,15:00:00,21,Regular departures
ls1817,jet2,active,2023-05-26t14:40:00.000,2023-05-26t15:00:00.000,2023-05-26 15:19:00,2023-05-26,15:19:00,40,Regular departures
x36532,tuifly,active,2023-05-26t15:15:00.000,,2023-05-26 14:10:00,2023-05-26,14:10:00,0,Regular departures
fr4753,ryanair,active,2023-05-26t15:20:00.000,2023-05-26t15:33:00.000,2023-05-26 15:42:00,2023-05-26,15:42:00,22,Regular departures
u22923,easyjet,active,2023-05-26t15:40:00.000,2023-05-26t15:40:00.000,2023-05-26 15:54:00,2023-05-26,15:54:00,15,Regular departures
u2217,easyjet,active,2023-05-26t15:45:00.000,2023-05-26t15:59:00.000,2023-05-26 16:07:00,2023-05-26,16:07:00,22,Regular departures
ei3843,aer lingus,active,2023-05-26t16:00:00.000,2023-05-26t16:00:00.000,2023-05-26 16:26:00,2023-05-26,16:26:00,27,Regular departures
u2227,easyjet,active,2023-05-26t16:05:00.000,2023-05-26t16:45:00.000,2023-05-26 16:31:00,2023-05-26,16:31:00,27,Regular departures
u27353,easyjet,active,2023-05-26t16:05:00.000,2023-05-26t16:05:00.000,2023-05-26 16:36:00,2023-05-26,16:36:00,32,Regular departures
u22925,easyjet,active,2023-05-26t16:15:00.000,2023-05-26t16:16:00.000,2023-05-26 16:43:00,2023-05-26,16:43:00,28,Regular departures
u2207,easyjet,active,2023-05-26t16:20:00.000,2023-05-26t16:20:00.000,2023-05-26 16:47:00,2023-05-26,16:47:00,27,Regular departures
u22851,easyjet,active,2023-05-26t16:25:00.000,2023-05-26t16:25:00.000,2023-05-26 16:50:00,2023-05-26,16:50:00,26,Regular departures
x36570,tuifly,active,2023-05-26t16:30:00.000,2023-05-26t16:30:00.000,2023-05-26 16:38:00,2023-05-26,16:38:00,9,Regular departures
fr509,ryanair,active,2023-05-26t16:40:00.000,2023-05-26t16:40:00.000,2023-05-26 17:17:00,2023-05-26,17:17:00,38,Regular departures
fr3161,ryanair,active,2023-05-26t17:10:00.000,2023-05-26t17:10:00.000,2023-05-26 18:03:00,2023-05-26,18:03:00,54,Regular departures
x3836,tuifly,active,2023-05-26t17:30:00.000,2023-05-26t17:40:00.000,2023-05-26 17:40:00,2023-05-26,17:40:00,11,Regular departures
fr8296,ryanair,active,2023-05-26t17:40:00.000,2023-05-26t17:55:00.000,2023-05-26 17:48:00,2023-05-26,17:48:00,8,Regular departures
u22811,easyjet,active,2023-05-26t17:40:00.000,2023-05-26t17:40:00.000,2023-05-26 17:50:00,2023-05-26,17:50:00,11,Regular departures
