flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u2324,easyjet,active,2024-02-22t20:20:00.000,2024-02-22t20:32:00.000,2024-02-22 20:21:00,2024-02-22,20:21:00,1,Regular departures
fr507,ryanair,active,2024-02-22t22:40:00.000,2024-02-22t22:40:00.000,2024-02-22 22:51:00,2024-02-22,22:51:00,12,Regular departures
,bae systems marine,active,2024-02-22t17:35:00.000,2024-02-22t17:50:00.000,2024-02-22 17:40:00,2024-02-22,17:40:00,5,Regular departures
e43095,enter air,active,2024-02-22t10:00:00.000,2024-02-22t10:15:00.000,2024-02-22 10:33:00,2024-02-22,10:33:00,34,Regular departures
u29005,easyjet,active,2024-02-22t11:00:00.000,2024-02-22t11:12:00.000,2024-02-22 11:04:00,2024-02-22,11:04:00,4,Regular departures
,capital air ambulance,active,2024-02-22t12:00:00.000,2024-02-22t12:15:00.000,2024-02-22 12:06:00,2024-02-22,12:06:00,6,Regular departures
si475,blue islands,active,2024-02-22t14:00:00.000,2024-02-22t14:40:00.000,2024-02-22 14:33:00,2024-02-22,14:33:00,33,Regular departures
fr4757,ryanair,active,2024-02-22t05:45:00.000,2024-02-22t05:45:00.000,2024-02-22 05:50:00,2024-02-22,05:50:00,5,Night hour departures
u22733,easyjet,active,2024-02-22t06:05:00.000,2024-02-22t06:05:00.000,2024-02-22 06:10:00,2024-02-22,06:10:00,6,Shoulder hour flights
af5199,air france,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
az3737,alitalia,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
dl9422,delta air lines,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
ey7330,etihad airways,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
g35535,gol,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
kq1046,kenya airways,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
vs6854,virgin atlantic,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
kl1046,klm,active,2024-02-22t06:15:00.000,2024-02-22t06:29:00.000,2024-02-22 06:27:00,2024-02-22,06:27:00,13,Shoulder hour flights
u22951,easyjet,active,2024-02-22t06:15:00.000,2024-02-22t06:14:00.000,2024-02-22 06:13:00,2024-02-22,06:13:00,0,Shoulder hour flights
u22713,easyjet,active,2024-02-22t06:20:00.000,2024-02-22t06:20:00.000,2024-02-22 06:24:00,2024-02-22,06:24:00,5,Shoulder hour flights
fr4753,ryanair,active,2024-02-22t07:00:00.000,2024-02-22t07:00:00.000,2024-02-22 07:20:00,2024-02-22,07:20:00,21,Regular departures
u2201,easyjet,active,2024-02-22t07:00:00.000,2024-02-22t06:55:00.000,2024-02-22 07:12:00,2024-02-22,07:12:00,12,Regular departures
u2213,easyjet,active,2024-02-22t07:00:00.000,2024-02-22t07:00:00.000,2024-02-22 07:05:00,2024-02-22,07:05:00,5,Regular departures
u2223,easyjet,active,2024-02-22t07:00:00.000,2024-02-22t07:00:00.000,2024-02-22 07:01:00,2024-02-22,07:01:00,1,Regular departures
u2237,easyjet,active,2024-02-22t07:00:00.000,2024-02-22t07:00:00.000,2024-02-22 06:55:00,2024-02-22,06:55:00,0,Shoulder hour flights
fr2292,ryanair,active,2024-02-22t07:05:00.000,2024-02-22t07:20:00.000,2024-02-22 07:30:00,2024-02-22,07:30:00,25,Regular departures
u22709,easyjet,active,2024-02-22t07:10:00.000,2024-02-22t07:10:00.000,2024-02-22 07:17:00,2024-02-22,07:17:00,7,Regular departures
u22721,easyjet,active,2024-02-22t07:20:00.000,2024-02-22t07:20:00.000,2024-02-22 07:32:00,2024-02-22,07:32:00,13,Regular departures
u22867,easyjet,active,2024-02-22t07:35:00.000,2024-02-22t07:35:00.000,2024-02-22 07:38:00,2024-02-22,07:38:00,4,Regular departures
u22921,easyjet,active,2024-02-22t07:35:00.000,2024-02-22t07:47:00.000,2024-02-22 07:52:00,2024-02-22,07:52:00,18,Regular departures
u22871,easyjet,active,2024-02-22t07:40:00.000,2024-02-22t07:52:00.000,2024-02-22 07:57:00,2024-02-22,07:57:00,17,Regular departures
u22773,easyjet,active,2024-02-22t07:45:00.000,2024-02-22t07:45:00.000,2024-02-22 07:47:00,2024-02-22,07:47:00,2,Regular departures
ba8937,british airways,active,2024-02-22t08:05:00.000,2024-02-22t08:25:00.000,2024-02-22 08:38:00,2024-02-22,08:38:00,34,Regular departures
ei3281,aer lingus,active,2024-02-22t08:05:00.000,2024-02-22t08:25:00.000,2024-02-22 08:38:00,2024-02-22,08:38:00,34,Regular departures
ls1821,jet2,active,2024-02-22t08:25:00.000,2024-02-22t08:40:00.000,2024-02-22 08:42:00,2024-02-22,08:42:00,18,Regular departures
u21444,easyjet,active,2024-02-22t08:25:00.000,2024-02-22t08:25:00.000,2024-02-22 08:27:00,2024-02-22,08:27:00,2,Regular departures
ls1891,jet2,active,2024-02-22t08:30:00.000,2024-02-22t08:30:00.000,2024-02-22 08:49:00,2024-02-22,08:49:00,19,Regular departures
u22783,easyjet,active,2024-02-22t08:30:00.000,2024-02-22t08:30:00.000,2024-02-22 08:34:00,2024-02-22,08:34:00,5,Regular departures
dl9423,delta air lines,active,2024-02-22t09:05:00.000,2024-02-22t09:27:00.000,2024-02-22 09:28:00,2024-02-22,09:28:00,23,Regular departures
ey5843,etihad airways,active,2024-02-22t09:05:00.000,2024-02-22t09:27:00.000,2024-02-22 09:28:00,2024-02-22,09:28:00,23,Regular departures
kq1050,kenya airways,active,2024-02-22t09:05:00.000,2024-02-22t09:27:00.000,2024-02-22 09:28:00,2024-02-22,09:28:00,23,Regular departures
vs7044,virgin atlantic,active,2024-02-22t09:05:00.000,2024-02-22t09:27:00.000,2024-02-22 09:28:00,2024-02-22,09:28:00,23,Regular departures
zq1050,german airways,active,2024-02-22t09:05:00.000,2024-02-22t09:27:00.000,2024-02-22 09:28:00,2024-02-22,09:28:00,23,Regular departures
x36468,tuifly,active,2024-02-22t09:10:00.000,2024-02-22t09:12:00.000,2024-02-22 09:41:00,2024-02-22,09:41:00,32,Regular departures
ls1853,jet2,active,2024-02-22t09:30:00.000,2024-02-22t09:45:00.000,2024-02-22 09:58:00,2024-02-22,09:58:00,29,Regular departures
x36464,tuifly,active,2024-02-22t09:40:00.000,2024-02-22t09:40:00.000,2024-02-22 09:51:00,2024-02-22,09:51:00,11,Regular departures
u22875,easyjet,active,2024-02-22t10:15:00.000,2024-02-22t10:15:00.000,2024-02-22 10:18:00,2024-02-22,10:18:00,4,Regular departures
ls1801,jet2,active,2024-02-22t10:30:00.000,2024-02-22t10:36:00.000,2024-02-22 10:37:00,2024-02-22,10:37:00,7,Regular departures
u22885,easyjet,active,2024-02-22t10:35:00.000,2024-02-22t10:35:00.000,2024-02-22 10:31:00,2024-02-22,10:31:00,0,Regular departures
u22931,easyjet,active,2024-02-22t10:35:00.000,2024-02-22t10:35:00.000,2024-02-22 10:43:00,2024-02-22,10:43:00,8,Regular departures
fr4755,ryanair,active,2024-02-22t11:35:00.000,2024-02-22t11:35:00.000,2024-02-22 11:38:00,2024-02-22,11:38:00,4,Regular departures
u22883,easyjet,active,2024-02-22t11:35:00.000,2024-02-22t11:47:00.000,2024-02-22 11:28:00,2024-02-22,11:28:00,0,Regular departures
u22937,easyjet,active,2024-02-22t12:00:00.000,2024-02-22t12:00:00.000,2024-02-22 12:10:00,2024-02-22,12:10:00,10,Regular departures
u22913,easyjet,active,2024-02-22t12:05:00.000,2024-02-22t12:05:00.000,2024-02-22 12:16:00,2024-02-22,12:16:00,12,Regular departures
u22837,easyjet,active,2024-02-22t12:50:00.000,2024-02-22t12:50:00.000,2024-02-22 12:57:00,2024-02-22,12:57:00,8,Regular departures
u22887,easyjet,active,2024-02-22t13:10:00.000,2024-02-22t13:10:00.000,2024-02-22 13:20:00,2024-02-22,13:20:00,10,Regular departures
fr4121,ryanair,active,2024-02-22t13:35:00.000,2024-02-22t13:35:00.000,2024-02-22 13:43:00,2024-02-22,13:43:00,8,Regular departures
u2219,easyjet,active,2024-02-22t13:40:00.000,2024-02-22t13:40:00.000,2024-02-22 13:39:00,2024-02-22,13:39:00,0,Regular departures
u2245,easyjet,active,2024-02-22t13:40:00.000,2024-02-22t13:40:00.000,2024-02-22 13:34:00,2024-02-22,13:34:00,0,Regular departures
u22731,easyjet,active,2024-02-22t13:40:00.000,2024-02-22t13:40:00.000,2024-02-22 13:57:00,2024-02-22,13:57:00,18,Regular departures
u22945,easyjet,active,2024-02-22t14:05:00.000,2024-02-22t14:05:00.000,2024-02-22 14:08:00,2024-02-22,14:08:00,4,Regular departures
u22955,easyjet,active,2024-02-22t14:10:00.000,2024-02-22t14:10:00.000,2024-02-22 14:16:00,2024-02-22,14:16:00,7,Regular departures
u21438,easyjet,active,2024-02-22t14:30:00.000,2024-02-22t14:30:00.000,2024-02-22 14:31:00,2024-02-22,14:31:00,1,Regular departures
ba8867,british airways,active,2024-02-22t16:00:00.000,2024-02-22t16:00:00.000,2024-02-22 16:07:00,2024-02-22,16:07:00,7,Regular departures
ei3843,aer lingus,active,2024-02-22t16:00:00.000,2024-02-22t16:00:00.000,2024-02-22 16:07:00,2024-02-22,16:07:00,7,Regular departures
u2231,easyjet,active,2024-02-22t16:10:00.000,2024-02-22t16:10:00.000,2024-02-22 16:25:00,2024-02-22,16:25:00,16,Regular departures
u22939,easyjet,active,2024-02-22t16:10:00.000,2024-02-22t16:10:00.000,2024-02-22 16:18:00,2024-02-22,16:18:00,9,Regular departures
u27848,easyjet,active,2024-02-22t16:10:00.000,2024-02-22t16:12:00.000,2024-02-22 16:20:00,2024-02-22,16:20:00,11,Regular departures
u22723,easyjet,active,2024-02-22t16:30:00.000,2024-02-22t16:30:00.000,2024-02-22 16:39:00,2024-02-22,16:39:00,10,Regular departures
fr6221,ryanair,active,2024-02-22t16:40:00.000,2024-02-22t16:40:00.000,2024-02-22 16:58:00,2024-02-22,16:58:00,18,Regular departures
u2322,easyjet,active,2024-02-22t16:40:00.000,2024-02-22t16:40:00.000,2024-02-22 16:37:00,2024-02-22,16:37:00,0,Regular departures
u22707,easyjet,active,2024-02-22t16:40:00.000,2024-02-22t16:40:00.000,2024-02-22 16:47:00,2024-02-22,16:47:00,8,Regular departures
u2443,easyjet,active,2024-02-22t16:45:00.000,2024-02-22t16:45:00.000,2024-02-22 16:43:00,2024-02-22,16:43:00,0,Regular departures
fr3560,ryanair,active,2024-02-22t16:55:00.000,2024-02-22t16:55:00.000,2024-02-22 17:00:00,2024-02-22,17:00:00,5,Regular departures
u22715,easyjet,active,2024-02-22t17:00:00.000,2024-02-22t17:00:00.000,2024-02-22 17:02:00,2024-02-22,17:02:00,3,Regular departures
u22891,easyjet,active,2024-02-22t17:20:00.000,2024-02-22t17:20:00.000,2024-02-22 17:26:00,2024-02-22,17:26:00,7,Regular departures
,bae systems marine,active,2024-02-22t08:50:00.000,2024-02-22t09:05:00.000,2024-02-22 08:56:00,2024-02-22,08:56:00,6,Regular departures
u22705,easyjet,active,2024-02-22t17:45:00.000,2024-02-22t17:45:00.000,2024-02-22 17:51:00,2024-02-22,17:51:00,7,Regular departures
u22923,easyjet,active,2024-02-22t18:10:00.000,2024-02-22t18:20:00.000,2024-02-22 18:34:00,2024-02-22,18:34:00,25,Regular departures
u2205,easyjet,active,2024-02-22t18:20:00.000,2024-02-22t18:20:00.000,2024-02-22 18:15:00,2024-02-22,18:15:00,0,Regular departures
u2217,easyjet,active,2024-02-22t18:35:00.000,2024-02-22t18:35:00.000,2024-02-22 18:31:00,2024-02-22,18:31:00,0,Regular departures
ba8941,british airways,active,2024-02-22t19:05:00.000,2024-02-22t19:05:00.000,2024-02-22 19:19:00,2024-02-22,19:19:00,15,Regular departures
ei3285,aer lingus,active,2024-02-22t19:05:00.000,2024-02-22t19:05:00.000,2024-02-22 19:19:00,2024-02-22,19:19:00,15,Regular departures
ba8943,british airways,active,2024-02-22t19:40:00.000,2024-02-22t19:40:00.000,2024-02-22 19:52:00,2024-02-22,19:52:00,12,Regular departures
ei3287,aer lingus,active,2024-02-22t19:40:00.000,2024-02-22t19:40:00.000,2024-02-22 19:52:00,2024-02-22,19:52:00,12,Regular departures
u2227,easyjet,active,2024-02-22t19:45:00.000,2024-02-22t19:45:00.000,2024-02-22 19:50:00,2024-02-22,19:50:00,6,Regular departures
ba7820,british airways,active,2024-02-22t19:55:00.000,2024-02-22t19:55:00.000,2024-02-22 19:56:00,2024-02-22,19:56:00,1,Regular departures
si7046,sierra pacific airlines,active,2024-02-22t19:55:00.000,2024-02-22t19:55:00.000,2024-02-22 19:56:00,2024-02-22,19:56:00,1,Regular departures
lm46,loganair,active,2024-02-22t19:55:00.000,2024-02-22t19:55:00.000,2024-02-22 19:56:00,2024-02-22,19:56:00,1,Regular departures
u2324,easyjet,active,2024-02-22t20:20:00.000,2024-02-22t20:32:00.000,2024-02-22 20:21:00,2024-02-22,20:21:00,1,Regular departures
fr507,ryanair,active,2024-02-22t22:40:00.000,2024-02-22t22:40:00.000,2024-02-22 22:51:00,2024-02-22,22:51:00,12,Regular departures
,bae systems marine,active,2024-02-22t17:35:00.000,2024-02-22t17:50:00.000,2024-02-22 17:40:00,2024-02-22,17:40:00,5,Regular departures
e43095,enter air,active,2024-02-22t10:00:00.000,2024-02-22t10:15:00.000,2024-02-22 10:33:00,2024-02-22,10:33:00,34,Regular departures
u29005,easyjet,active,2024-02-22t11:00:00.000,2024-02-22t11:12:00.000,2024-02-22 11:04:00,2024-02-22,11:04:00,4,Regular departures
,capital air ambulance,active,2024-02-22t12:00:00.000,2024-02-22t12:15:00.000,2024-02-22 12:06:00,2024-02-22,12:06:00,6,Regular departures
si475,blue islands,active,2024-02-22t14:00:00.000,2024-02-22t14:40:00.000,2024-02-22 14:33:00,2024-02-22,14:33:00,33,Regular departures
