flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u22853,easyjet,active,2024-04-16t14:50:00.000,2024-04-16t14:51:00.000,2024-04-16 15:10:00,2024-04-16,15:10:00,20,Regular departures
fr7949,ryanair,active,2024-04-16t15:05:00.000,2024-04-16t15:05:00.000,2024-04-16 15:12:00,2024-04-16,15:12:00,8,Regular departures
fr8296,ryanair,active,2024-04-16t15:45:00.000,2024-04-16t15:45:00.000,2024-04-16 15:50:00,2024-04-16,15:50:00,5,Regular departures
si473,blue islands,active,2024-04-16t10:40:00.000,2024-04-16t10:55:00.000,2024-04-16 11:04:00,2024-04-16,11:04:00,24,Regular departures
u22851,easyjet,active,2024-04-16t15:55:00.000,2024-04-16t15:55:00.000,2024-04-16 16:12:00,2024-04-16,16:12:00,17,Regular departures
u22923,easyjet,active,2024-04-16t15:55:00.000,2024-04-16t16:16:00.000,2024-04-16 16:42:00,2024-04-16,16:42:00,48,Regular departures
fr512,ryanair,active,2024-04-16t16:00:00.000,2024-04-16t16:00:00.000,2024-04-16 16:03:00,2024-04-16,16:03:00,3,Regular departures
u2227,easyjet,active,2024-04-16t16:05:00.000,2024-04-16t16:05:00.000,2024-04-16 16:00:00,2024-04-16,16:00:00,0,Regular departures
u2207,easyjet,active,2024-04-16t16:20:00.000,2024-04-16t16:20:00.000,2024-04-16 16:19:00,2024-04-16,16:19:00,0,Regular departures
u27353,easyjet,active,2024-04-16t16:20:00.000,2024-04-16t16:22:00.000,2024-04-16 16:45:00,2024-04-16,16:45:00,25,Regular departures
ba8867,british airways,active,2024-04-16t16:30:00.000,2024-04-16t16:30:00.000,2024-04-16 16:34:00,2024-04-16,16:34:00,5,Regular departures
ei3843,aer lingus,active,2024-04-16t16:30:00.000,2024-04-16t16:30:00.000,2024-04-16 16:34:00,2024-04-16,16:34:00,5,Regular departures
u22925,easyjet,active,2024-04-16t16:35:00.000,2024-04-16t16:35:00.000,2024-04-16 16:29:00,2024-04-16,16:29:00,0,Regular departures
u22839,easyjet,active,2024-04-16t17:45:00.000,2024-04-16t17:45:00.000,2024-04-16 17:54:00,2024-04-16,17:54:00,10,Regular departures
u22707,easyjet,active,2024-04-16t17:50:00.000,2024-04-16t17:50:00.000,2024-04-16 17:58:00,2024-04-16,17:58:00,8,Regular departures
fr4133,ryanair,active,2024-04-16t18:15:00.000,2024-04-16t18:14:00.000,2024-04-16 18:17:00,2024-04-16,18:17:00,3,Regular departures
u22935,easyjet,active,2024-04-16t18:25:00.000,2024-04-16t18:25:00.000,2024-04-16 18:40:00,2024-04-16,18:40:00,16,Regular departures
u22705,easyjet,active,2024-04-16t18:35:00.000,2024-04-16t18:35:00.000,2024-04-16 18:35:00,2024-04-16,18:35:00,1,Regular departures
u22875,easyjet,active,2024-04-16t18:45:00.000,2024-04-16t18:45:00.000,2024-04-16 18:57:00,2024-04-16,18:57:00,12,Regular departures
ba8941,british airways,active,2024-04-16t18:55:00.000,2024-04-16t19:05:00.000,2024-04-16 19:06:00,2024-04-16,19:06:00,12,Regular departures
ei3285,aer lingus,active,2024-04-16t18:55:00.000,2024-04-16t19:05:00.000,2024-04-16 19:06:00,2024-04-16,19:06:00,12,Regular departures
u22873,easyjet,active,2024-04-16t18:55:00.000,2024-04-16t18:55:00.000,2024-04-16 18:52:00,2024-04-16,18:52:00,0,Regular departures
fr8212,ryanair,active,2024-04-16t19:00:00.000,2024-04-16t19:15:00.000,2024-04-16 19:33:00,2024-04-16,19:33:00,34,Regular departures
u2229,easyjet,active,2024-04-16t19:45:00.000,2024-04-16t19:46:00.000,2024-04-16 20:00:00,2024-04-16,20:00:00,16,Regular departures
u21534,easyjet,active,2024-04-16t19:50:00.000,2024-04-16t20:02:00.000,2024-04-16 20:06:00,2024-04-16,20:06:00,16,Regular departures
u2209,easyjet,active,2024-04-16t19:55:00.000,2024-04-16t19:55:00.000,2024-04-16 19:51:00,2024-04-16,19:51:00,0,Regular departures
,bae systems marine,active,2024-04-16t08:50:00.000,2024-04-16t09:05:00.000,2024-04-16 08:47:00,2024-04-16,08:47:00,0,Regular departures
fr155,ryanair,active,2024-04-16t20:10:00.000,2024-04-16t20:10:00.000,2024-04-16 20:49:00,2024-04-16,20:49:00,39,Regular departures
u2241,easyjet,active,2024-04-16t20:15:00.000,2024-04-16t20:24:00.000,2024-04-16 20:32:00,2024-04-16,20:32:00,17,Regular departures
u27268,easyjet,active,2024-04-16t20:15:00.000,2024-04-16t20:21:00.000,2024-04-16 20:29:00,2024-04-16,20:29:00,14,Regular departures
ba8943,british airways,active,2024-04-16t20:25:00.000,2024-04-16t20:25:00.000,2024-04-16 20:20:00,2024-04-16,20:20:00,0,Regular departures
ei3287,aer lingus,active,2024-04-16t20:25:00.000,2024-04-16t20:25:00.000,2024-04-16 20:20:00,2024-04-16,20:20:00,0,Regular departures
fr9336,ryanair,active,2024-04-16t20:25:00.000,2024-04-16t20:25:00.000,2024-04-16 20:22:00,2024-04-16,20:22:00,0,Regular departures
fr509,ryanair,active,2024-04-16t21:00:00.000,2024-04-16t21:00:00.000,2024-04-16 20:56:00,2024-04-16,20:56:00,0,Regular departures
,bae systems marine,active,2024-04-16t17:35:00.000,2024-04-16t17:50:00.000,2024-04-16 17:35:00,2024-04-16,17:35:00,0,Regular departures
fr4757,ryanair,active,2024-04-16t05:55:00.000,2024-04-16t05:55:00.000,2024-04-16 06:00:00,2024-04-16,06:00:00,5,Shoulder hour flights
u22709,easyjet,active,2024-04-16t06:00:00.000,2024-04-16t06:00:00.000,2024-04-16 06:06:00,2024-04-16,06:06:00,6,Shoulder hour flights
u22715,easyjet,active,2024-04-16t06:00:00.000,2024-04-16t06:00:00.000,2024-04-16 06:03:00,2024-04-16,06:03:00,4,Shoulder hour flights
u22733,easyjet,active,2024-04-16t06:05:00.000,2024-04-16t06:05:00.000,2024-04-16 06:08:00,2024-04-16,06:08:00,3,Shoulder hour flights
u22765,easyjet,active,2024-04-16t06:10:00.000,2024-04-16t06:16:00.000,2024-04-16 06:26:00,2024-04-16,06:26:00,17,Shoulder hour flights
fr2292,ryanair,active,2024-04-16t06:15:00.000,2024-04-16t06:15:00.000,2024-04-16 06:17:00,2024-04-16,06:17:00,3,Shoulder hour flights
ls1821,jet2,active,2024-04-16t06:15:00.000,2024-04-16t06:16:00.000,2024-04-16 06:19:00,2024-04-16,06:19:00,5,Shoulder hour flights
u22731,easyjet,active,2024-04-16t06:15:00.000,2024-04-16t06:15:00.000,2024-04-16 06:13:00,2024-04-16,06:13:00,0,Shoulder hour flights
u22837,easyjet,active,2024-04-16t06:15:00.000,2024-04-16t06:16:00.000,2024-04-16 06:22:00,2024-04-16,06:22:00,7,Shoulder hour flights
u22843,easyjet,active,2024-04-16t06:15:00.000,2024-04-16t06:22:00.000,2024-04-16 06:24:00,2024-04-16,06:24:00,10,Shoulder hour flights
fr4121,ryanair,active,2024-04-16t17:25:00.000,2024-04-16t17:25:00.000,2024-04-16 17:30:00,2024-04-16,17:30:00,6,Regular departures
ls1817,jet2,active,2024-04-16t06:30:00.000,2024-04-16t06:30:00.000,2024-04-16 06:45:00,2024-04-16,06:45:00,16,Shoulder hour flights
x36272,tuifly,active,2024-04-16t06:30:00.000,2024-04-16t06:30:00.000,2024-04-16 06:38:00,2024-04-16,06:38:00,8,Shoulder hour flights
u22943,easyjet,active,2024-04-16t06:30:00.000,2024-04-16t06:30:00.000,2024-04-16 06:35:00,2024-04-16,06:35:00,6,Shoulder hour flights
u22702,easyjet,active,2024-04-16t06:35:00.000,2024-04-16t06:35:00.000,2024-04-16 06:42:00,2024-04-16,06:42:00,8,Shoulder hour flights
x3846,tuifly,active,2024-04-16t07:00:00.000,2024-04-16t07:00:00.000,2024-04-16 07:03:00,2024-04-16,07:03:00,4,Regular departures
u2201,easyjet,active,2024-04-16t07:00:00.000,2024-04-16t07:00:00.000,2024-04-16 07:06:00,2024-04-16,07:06:00,6,Regular departures
u2213,easyjet,active,2024-04-16t07:00:00.000,2024-04-16t07:00:00.000,2024-04-16 06:58:00,2024-04-16,06:58:00,0,Shoulder hour flights
u2223,easyjet,active,2024-04-16t07:00:00.000,2024-04-16t07:12:00.000,2024-04-16 07:15:00,2024-04-16,07:15:00,16,Regular departures
u22801,easyjet,active,2024-04-16t07:00:00.000,2024-04-16t07:00:00.000,2024-04-16 07:08:00,2024-04-16,07:08:00,8,Regular departures
u22921,easyjet,active,2024-04-16t07:05:00.000,2024-04-16t07:03:00.000,2024-04-16 07:12:00,2024-04-16,07:12:00,8,Regular departures
u22903,easyjet,active,2024-04-16t07:10:00.000,2024-04-16t07:10:00.000,2024-04-16 07:19:00,2024-04-16,07:19:00,10,Regular departures
fr6009,ryanair,active,2024-04-16t07:15:00.000,2024-04-16t07:15:00.000,2024-04-16 07:36:00,2024-04-16,07:36:00,21,Regular departures
u22773,easyjet,active,2024-04-16t07:15:00.000,2024-04-16t07:15:00.000,2024-04-16 07:17:00,2024-04-16,07:17:00,3,Regular departures
fr3560,ryanair,active,2024-04-16t07:25:00.000,2024-04-16t07:25:00.000,2024-04-16 07:42:00,2024-04-16,07:42:00,17,Regular departures
fr505,ryanair,active,2024-04-16t07:30:00.000,2024-04-16t07:30:00.000,2024-04-16 07:29:00,2024-04-16,07:29:00,0,Regular departures
fr4753,ryanair,active,2024-04-16t07:30:00.000,2024-04-16t07:30:00.000,2024-04-16 07:27:00,2024-04-16,07:27:00,0,Regular departures
fr6919,ryanair,active,2024-04-16t07:30:00.000,2024-04-16t07:30:00.000,2024-04-16 07:31:00,2024-04-16,07:31:00,2,Regular departures
fr3161,ryanair,active,2024-04-16t08:15:00.000,2024-04-16t08:15:00.000,2024-04-16 08:22:00,2024-04-16,08:22:00,7,Regular departures
ba8937,british airways,active,2024-04-16t08:25:00.000,2024-04-16t08:25:00.000,2024-04-16 08:35:00,2024-04-16,08:35:00,11,Regular departures
qr8247,qatar airways,active,2024-04-16t08:25:00.000,2024-04-16t08:25:00.000,2024-04-16 08:35:00,2024-04-16,08:35:00,11,Regular departures
ei3281,aer lingus,active,2024-04-16t08:25:00.000,2024-04-16t08:25:00.000,2024-04-16 08:35:00,2024-04-16,08:35:00,11,Regular departures
ls1853,jet2,active,2024-04-16t08:30:00.000,2024-04-16t08:30:00.000,2024-04-16 08:32:00,2024-04-16,08:32:00,2,Regular departures
x3562,tuifly,active,2024-04-16t09:00:00.000,2024-04-16t09:00:00.000,2024-04-16 09:08:00,2024-04-16,09:08:00,8,Regular departures
u25530,easyjet,active,2024-04-16t09:15:00.000,2024-04-16t09:30:00.000,2024-04-16 09:49:00,2024-04-16,09:49:00,35,Regular departures
ls1801,jet2,active,2024-04-16t09:30:00.000,2024-04-16t09:30:00.000,2024-04-16 09:45:00,2024-04-16,09:45:00,15,Regular departures
fr4147,ryanair,active,2024-04-16t09:35:00.000,2024-04-16t09:40:00.000,2024-04-16 09:58:00,2024-04-16,09:58:00,23,Regular departures
u22723,easyjet,active,2024-04-16t10:15:00.000,2024-04-16t10:29:00.000,2024-04-16 10:36:00,2024-04-16,10:36:00,22,Regular departures
u27508,easyjet,active,2024-04-16t10:20:00.000,2024-04-16t10:32:00.000,2024-04-16 10:45:00,2024-04-16,10:45:00,25,Regular departures
u27192,easyjet,active,2024-04-16t10:25:00.000,2024-04-16t10:25:00.000,2024-04-16 10:20:00,2024-04-16,10:20:00,0,Regular departures
ls1891,jet2,active,2024-04-16t10:30:00.000,2024-04-16t10:30:00.000,2024-04-16 10:48:00,2024-04-16,10:48:00,19,Regular departures
u2215,easyjet,active,2024-04-16t10:45:00.000,2024-04-16t10:45:00.000,2024-04-16 10:42:00,2024-04-16,10:42:00,0,Regular departures
u2245,easyjet,active,2024-04-16t10:55:00.000,2024-04-16t11:24:00.000,2024-04-16 11:20:00,2024-04-16,11:20:00,26,Regular departures
u22737,easyjet,active,2024-04-16t11:20:00.000,2024-04-16t11:20:00.000,2024-04-16 11:29:00,2024-04-16,11:29:00,9,Regular departures
u2320,easyjet,active,2024-04-16t11:55:00.000,2024-04-16t12:00:00.000,2024-04-16 12:14:00,2024-04-16,12:14:00,19,Regular departures
fr8234,ryanair,active,2024-04-16t12:00:00.000,2024-04-16t12:10:00.000,2024-04-16 12:23:00,2024-04-16,12:23:00,23,Regular departures
u22871,easyjet,active,2024-04-16t13:00:00.000,2024-04-16t13:00:00.000,2024-04-16 13:21:00,2024-04-16,13:21:00,22,Regular departures
u22717,easyjet,active,2024-04-16t13:10:00.000,2024-04-16t13:10:00.000,2024-04-16 13:12:00,2024-04-16,13:12:00,2,Regular departures
u22775,easyjet,active,2024-04-16t13:25:00.000,2024-04-16t13:25:00.000,2024-04-16 13:26:00,2024-04-16,13:26:00,2,Regular departures
u22867,easyjet,active,2024-04-16t13:30:00.000,2024-04-16t14:15:00.000,2024-04-16 14:14:00,2024-04-16,14:14:00,44,Regular departures
ls1831,jet2,active,2024-04-16t13:50:00.000,2024-04-16t14:05:00.000,2024-04-16 13:57:00,2024-04-16,13:57:00,7,Regular departures
u22913,easyjet,active,2024-04-16t13:50:00.000,2024-04-16t14:05:00.000,2024-04-16 14:08:00,2024-04-16,14:08:00,19,Regular departures
u22885,easyjet,active,2024-04-16t13:55:00.000,2024-04-16t13:55:00.000,2024-04-16 13:59:00,2024-04-16,13:59:00,5,Regular departures
x36278,tuifly,active,2024-04-16t14:05:00.000,2024-04-16t14:05:00.000,2024-04-16 14:10:00,2024-04-16,14:10:00,6,Regular departures
u22853,easyjet,active,2024-04-16t14:50:00.000,2024-04-16t14:51:00.000,2024-04-16 15:10:00,2024-04-16,15:10:00,20,Regular departures
fr7949,ryanair,active,2024-04-16t15:05:00.000,2024-04-16t15:05:00.000,2024-04-16 15:12:00,2024-04-16,15:12:00,8,Regular departures
fr8296,ryanair,active,2024-04-16t15:45:00.000,2024-04-16t15:45:00.000,2024-04-16 15:50:00,2024-04-16,15:50:00,5,Regular departures
si473,blue islands,active,2024-04-16t10:40:00.000,2024-04-16t10:55:00.000,2024-04-16 11:04:00,2024-04-16,11:04:00,24,Regular departures
u22851,easyjet,active,2024-04-16t15:55:00.000,2024-04-16t15:55:00.000,2024-04-16 16:12:00,2024-04-16,16:12:00,17,Regular departures
u22923,easyjet,active,2024-04-16t15:55:00.000,2024-04-16t16:16:00.000,2024-04-16 16:42:00,2024-04-16,16:42:00,48,Regular departures
fr512,ryanair,active,2024-04-16t16:00:00.000,2024-04-16t16:00:00.000,2024-04-16 16:03:00,2024-04-16,16:03:00,3,Regular departures
u2227,easyjet,active,2024-04-16t16:05:00.000,2024-04-16t16:05:00.000,2024-04-16 16:00:00,2024-04-16,16:00:00,0,Regular departures
u2207,easyjet,active,2024-04-16t16:20:00.000,2024-04-16t16:20:00.000,2024-04-16 16:19:00,2024-04-16,16:19:00,0,Regular departures
u27353,easyjet,active,2024-04-16t16:20:00.000,2024-04-16t16:22:00.000,2024-04-16 16:45:00,2024-04-16,16:45:00,25,Regular departures
ba8867,british airways,active,2024-04-16t16:30:00.000,2024-04-16t16:30:00.000,2024-04-16 16:34:00,2024-04-16,16:34:00,5,Regular departures
ei3843,aer lingus,active,2024-04-16t16:30:00.000,2024-04-16t16:30:00.000,2024-04-16 16:34:00,2024-04-16,16:34:00,5,Regular departures
u22925,easyjet,active,2024-04-16t16:35:00.000,2024-04-16t16:35:00.000,2024-04-16 16:29:00,2024-04-16,16:29:00,0,Regular departures
u22839,easyjet,active,2024-04-16t17:45:00.000,2024-04-16t17:45:00.000,2024-04-16 17:54:00,2024-04-16,17:54:00,10,Regular departures
u22707,easyjet,active,2024-04-16t17:50:00.000,2024-04-16t17:50:00.000,2024-04-16 17:58:00,2024-04-16,17:58:00,8,Regular departures
fr4133,ryanair,active,2024-04-16t18:15:00.000,2024-04-16t18:14:00.000,2024-04-16 18:17:00,2024-04-16,18:17:00,3,Regular departures
u22935,easyjet,active,2024-04-16t18:25:00.000,2024-04-16t18:25:00.000,2024-04-16 18:40:00,2024-04-16,18:40:00,16,Regular departures
u22705,easyjet,active,2024-04-16t18:35:00.000,2024-04-16t18:35:00.000,2024-04-16 18:35:00,2024-04-16,18:35:00,1,Regular departures
u22875,easyjet,active,2024-04-16t18:45:00.000,2024-04-16t18:45:00.000,2024-04-16 18:57:00,2024-04-16,18:57:00,12,Regular departures
ba8941,british airways,active,2024-04-16t18:55:00.000,2024-04-16t19:05:00.000,2024-04-16 19:06:00,2024-04-16,19:06:00,12,Regular departures
ei3285,aer lingus,active,2024-04-16t18:55:00.000,2024-04-16t19:05:00.000,2024-04-16 19:06:00,2024-04-16,19:06:00,12,Regular departures
u22873,easyjet,active,2024-04-16t18:55:00.000,2024-04-16t18:55:00.000,2024-04-16 18:52:00,2024-04-16,18:52:00,0,Regular departures
fr8212,ryanair,active,2024-04-16t19:00:00.000,2024-04-16t19:15:00.000,2024-04-16 19:33:00,2024-04-16,19:33:00,34,Regular departures
u2229,easyjet,active,2024-04-16t19:45:00.000,2024-04-16t19:46:00.000,2024-04-16 20:00:00,2024-04-16,20:00:00,16,Regular departures
u21534,easyjet,active,2024-04-16t19:50:00.000,2024-04-16t20:02:00.000,2024-04-16 20:06:00,2024-04-16,20:06:00,16,Regular departures
u2209,easyjet,active,2024-04-16t19:55:00.000,2024-04-16t19:55:00.000,2024-04-16 19:51:00,2024-04-16,19:51:00,0,Regular departures
,bae systems marine,active,2024-04-16t08:50:00.000,2024-04-16t09:05:00.000,2024-04-16 08:47:00,2024-04-16,08:47:00,0,Regular departures
fr155,ryanair,active,2024-04-16t20:10:00.000,2024-04-16t20:10:00.000,2024-04-16 20:49:00,2024-04-16,20:49:00,39,Regular departures
u2241,easyjet,active,2024-04-16t20:15:00.000,2024-04-16t20:24:00.000,2024-04-16 20:32:00,2024-04-16,20:32:00,17,Regular departures
u27268,easyjet,active,2024-04-16t20:15:00.000,2024-04-16t20:21:00.000,2024-04-16 20:29:00,2024-04-16,20:29:00,14,Regular departures
ba8943,british airways,active,2024-04-16t20:25:00.000,2024-04-16t20:25:00.000,2024-04-16 20:20:00,2024-04-16,20:20:00,0,Regular departures
ei3287,aer lingus,active,2024-04-16t20:25:00.000,2024-04-16t20:25:00.000,2024-04-16 20:20:00,2024-04-16,20:20:00,0,Regular departures
fr9336,ryanair,active,2024-04-16t20:25:00.000,2024-04-16t20:25:00.000,2024-04-16 20:22:00,2024-04-16,20:22:00,0,Regular departures
fr509,ryanair,active,2024-04-16t21:00:00.000,2024-04-16t21:00:00.000,2024-04-16 20:56:00,2024-04-16,20:56:00,0,Regular departures
,bae systems marine,active,2024-04-16t17:35:00.000,2024-04-16t17:50:00.000,2024-04-16 17:35:00,2024-04-16,17:35:00,0,Regular departures
