flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4121,ryanair,active,2023-05-12t09:40:00.000,2023-05-12t09:40:00.000,2023-05-12 09:56:00,2023-05-12,09:56:00,17,Regular departures
tp7609,tap air portugal,active,2023-05-12t09:40:00.000,2023-05-12t09:50:00.000,2023-05-12 09:42:00,2023-05-12,09:42:00,2,Regular departures
lh971,lufthansa,active,2023-05-12t09:40:00.000,2023-05-12t09:50:00.000,2023-05-12 09:42:00,2023-05-12,09:42:00,2,Regular departures
u27508,easyjet,active,2023-05-12t10:10:00.000,2023-05-12t10:10:00.000,2023-05-12 10:17:00,2023-05-12,10:17:00,7,Regular departures
u22711,easyjet,active,2023-05-12t10:15:00.000,2023-05-12t10:26:00.000,2023-05-12 10:52:00,2023-05-12,10:52:00,38,Regular departures
fr8234,ryanair,active,2023-05-12t10:30:00.000,2023-05-12t10:45:00.000,2023-05-12 10:58:00,2023-05-12,10:58:00,28,Regular departures
u22935,easyjet,active,2023-05-12t10:30:00.000,2023-05-12t10:30:00.000,2023-05-12 10:44:00,2023-05-12,10:44:00,14,Regular departures
u2223,easyjet,active,2023-05-12t11:00:00.000,2023-05-12t11:00:00.000,2023-05-12 11:02:00,2023-05-12,11:02:00,2,Regular departures
u22769,easyjet,active,2023-05-12t11:15:00.000,2023-05-12t11:15:00.000,2023-05-12 11:34:00,2023-05-12,11:34:00,19,Regular departures
u2215,easyjet,active,2023-05-12t12:00:00.000,2023-05-12t12:29:00.000,2023-05-12 12:41:00,2023-05-12,12:41:00,42,Regular departures
u22937,easyjet,active,2023-05-12t12:35:00.000,2023-05-12t12:35:00.000,2023-05-12 12:55:00,2023-05-12,12:55:00,21,Regular departures
u22779,easyjet,active,2023-05-12t12:40:00.000,2023-05-12t13:03:00.000,2023-05-12 13:19:00,2023-05-12,13:19:00,39,Regular departures
fr2292,ryanair,active,2023-05-12t13:00:00.000,2023-05-12t13:00:00.000,2023-05-12 13:10:00,2023-05-12,13:10:00,11,Regular departures
ls1809,jet2,active,2023-05-12t13:30:00.000,2023-05-12t13:40:00.000,2023-05-12 14:16:00,2023-05-12,14:16:00,46,Regular departures
a3641,aegean airlines,active,2023-05-12t13:45:00.000,2023-05-12t13:45:00.000,2023-05-12 14:28:00,2023-05-12,14:28:00,44,Regular departures
ls1891,jet2,active,2023-05-12t13:45:00.000,2023-05-12t14:25:00.000,2023-05-12 14:31:00,2023-05-12,14:31:00,46,Regular departures
u22775,easyjet,active,2023-05-12t13:55:00.000,2023-05-12t13:57:00.000,2023-05-12 14:42:00,2023-05-12,14:42:00,48,Regular departures
u22837,easyjet,active,2023-05-12t13:55:00.000,2023-05-12t14:09:00.000,2023-05-12 14:13:00,2023-05-12,14:13:00,19,Regular departures
u2406,easyjet,active,2023-05-12t14:15:00.000,2023-05-12t14:16:00.000,2023-05-12 14:44:00,2023-05-12,14:44:00,30,Regular departures
gr643,aurigny air services,active,2023-05-12t14:20:00.000,2023-05-12t14:20:00.000,2023-05-12 14:33:00,2023-05-12,14:33:00,14,Regular departures
fr3560,ryanair,active,2023-05-12t14:30:00.000,2023-05-12t14:30:00.000,2023-05-12 15:07:00,2023-05-12,15:07:00,38,Regular departures
fr507,ryanair,active,2023-05-12t14:40:00.000,2023-05-12t14:40:00.000,2023-05-12 14:51:00,2023-05-12,14:51:00,12,Regular departures
ls1817,jet2,active,2023-05-12t14:40:00.000,2023-05-12t14:40:00.000,2023-05-12 15:15:00,2023-05-12,15:15:00,35,Regular departures
u2245,easyjet,active,2023-05-12t14:40:00.000,2023-05-12t14:40:00.000,2023-05-12 15:11:00,2023-05-12,15:11:00,31,Regular departures
x36532,tuifly,active,2023-05-12t15:15:00.000,,2023-05-12 14:00:00,2023-05-12,14:00:00,0,Regular departures
fr4753,ryanair,active,2023-05-12t15:20:00.000,2023-05-12t15:20:00.000,2023-05-12 15:36:00,2023-05-12,15:36:00,17,Regular departures
u22923,easyjet,active,2023-05-12t15:40:00.000,2023-05-12t15:40:00.000,2023-05-12 15:57:00,2023-05-12,15:57:00,17,Regular departures
u2217,easyjet,active,2023-05-12t15:45:00.000,2023-05-12t15:45:00.000,2023-05-12 15:59:00,2023-05-12,15:59:00,14,Regular departures
u22819,easyjet,active,2023-05-12t16:00:00.000,2023-05-12t16:34:00.000,2023-05-12 16:45:00,2023-05-12,16:45:00,45,Regular departures
u27353,easyjet,active,2023-05-12t16:05:00.000,2023-05-12t16:19:00.000,2023-05-12 16:22:00,2023-05-12,16:22:00,17,Regular departures
,capital air ambulance,active,2023-05-12t09:15:00.000,2023-05-12t09:25:00.000,2023-05-12 09:16:00,2023-05-12,09:16:00,2,Regular departures
u22723,easyjet,active,2023-05-12t16:10:00.000,2023-05-12t16:10:00.000,2023-05-12 16:24:00,2023-05-12,16:24:00,15,Regular departures
u2207,easyjet,active,2023-05-12t16:20:00.000,2023-05-12t16:20:00.000,2023-05-12 16:33:00,2023-05-12,16:33:00,13,Regular departures
u22851,easyjet,active,2023-05-12t16:25:00.000,2023-05-12t16:33:00.000,2023-05-12 17:03:00,2023-05-12,17:03:00,39,Regular departures
fr509,ryanair,active,2023-05-12t16:40:00.000,2023-05-12t16:40:00.000,2023-05-12 16:47:00,2023-05-12,16:47:00,7,Regular departures
u22893,easyjet,active,2023-05-12t17:00:00.000,2023-05-12t17:03:00.000,2023-05-12 17:18:00,2023-05-12,17:18:00,18,Regular departures
u2233,easyjet,active,2023-05-12t17:05:00.000,2023-05-12t17:05:00.000,2023-05-12 17:22:00,2023-05-12,17:22:00,18,Regular departures
x36570,tuifly,active,2023-05-12t17:15:00.000,2023-05-12t17:45:00.000,2023-05-12 17:48:00,2023-05-12,17:48:00,34,Regular departures
ey5802,etihad airways,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
kq1054,kenya airways,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
vs7046,virgin atlantic,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
kl1054,klm,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
fr8296,ryanair,active,2023-05-12t17:40:00.000,2023-05-12t17:40:00.000,2023-05-12 18:00:00,2023-05-12,18:00:00,20,Regular departures
u22811,easyjet,active,2023-05-12t17:40:00.000,2023-05-12t18:14:00.000,2023-05-12 18:04:00,2023-05-12,18:04:00,25,Regular departures
fr8244,ryanair,active,2023-05-12t17:45:00.000,2023-05-12t17:45:00.000,2023-05-12 18:18:00,2023-05-12,18:18:00,33,Regular departures
fr4147,ryanair,active,2023-05-12t17:55:00.000,2023-05-12t18:45:00.000,2023-05-12 18:41:00,2023-05-12,18:41:00,46,Regular departures
u22707,easyjet,active,2023-05-12t18:15:00.000,2023-05-12t18:29:00.000,2023-05-12 18:35:00,2023-05-12,18:35:00,20,Regular departures
u22705,easyjet,active,2023-05-12t18:35:00.000,2023-05-12t18:48:00.000,2023-05-12 19:17:00,2023-05-12,19:17:00,43,Regular departures
u2241,easyjet,active,2023-05-12t18:45:00.000,2023-05-12t19:24:00.000,2023-05-12 19:01:00,2023-05-12,19:01:00,17,Regular departures
2l481,helvetic airways,active,2023-05-12t18:50:00.000,2023-05-12t18:55:00.000,2023-05-12 19:06:00,2023-05-12,19:06:00,16,Regular departures
,vistajet,active,2023-05-12t11:25:00.000,2023-05-12t11:35:00.000,2023-05-12 11:39:00,2023-05-12,11:39:00,14,Regular departures
si495,blue islands,active,2023-05-12t19:10:00.000,2023-05-12t19:20:00.000,2023-05-12 19:23:00,2023-05-12,19:23:00,13,Regular departures
u2219,easyjet,active,2023-05-12t19:15:00.000,2023-05-12t19:15:00.000,2023-05-12 19:27:00,2023-05-12,19:27:00,13,Regular departures
fr9336,ryanair,active,2023-05-12t19:45:00.000,2023-05-12t20:00:00.000,2023-05-12 19:59:00,2023-05-12,19:59:00,15,Regular departures
u22725,easyjet,active,2023-05-12t19:45:00.000,2023-05-12t19:58:00.000,2023-05-12 20:20:00,2023-05-12,20:20:00,35,Regular departures
u27004,easyjet,active,2023-05-12t19:45:00.000,2023-05-12t19:45:00.000,2023-05-12 19:57:00,2023-05-12,19:57:00,13,Regular departures
ba7820,british airways,active,2023-05-12t19:55:00.000,2023-05-12t19:55:00.000,2023-05-12 20:05:00,2023-05-12,20:05:00,10,Regular departures
si7046,sierra pacific airlines,active,2023-05-12t19:55:00.000,2023-05-12t19:55:00.000,2023-05-12 20:05:00,2023-05-12,20:05:00,10,Regular departures
lm46,loganair,active,2023-05-12t19:55:00.000,2023-05-12t19:55:00.000,2023-05-12 20:05:00,2023-05-12,20:05:00,10,Regular departures
u2229,easyjet,active,2023-05-12t20:25:00.000,2023-05-12t20:39:00.000,2023-05-12 20:29:00,2023-05-12,20:29:00,5,Regular departures
fr505,ryanair,active,2023-05-12t05:55:00.000,2023-05-12t05:55:00.000,2023-05-12 05:59:00,2023-05-12,05:59:00,5,Night hour departures
ls1885,jet2,active,2023-05-12t05:55:00.000,2023-05-12t06:05:00.000,2023-05-12 06:08:00,2023-05-12,06:08:00,14,Shoulder hour flights
u22709,easyjet,active,2023-05-12t06:00:00.000,2023-05-12t06:00:00.000,2023-05-12 06:14:00,2023-05-12,06:14:00,14,Shoulder hour flights
u22715,easyjet,active,2023-05-12t06:00:00.000,2023-05-12t06:00:00.000,2023-05-12 06:11:00,2023-05-12,06:11:00,11,Shoulder hour flights
u22845,easyjet,active,2023-05-12t06:00:00.000,2023-05-12t06:05:00.000,2023-05-12 06:22:00,2023-05-12,06:22:00,22,Shoulder hour flights
u22731,easyjet,active,2023-05-12t06:05:00.000,2023-05-12t06:05:00.000,2023-05-12 06:32:00,2023-05-12,06:32:00,28,Shoulder hour flights
u22805,easyjet,active,2023-05-12t06:10:00.000,2023-05-12t06:10:00.000,2023-05-12 06:27:00,2023-05-12,06:27:00,17,Shoulder hour flights
ls1871,jet2,active,2023-05-12t06:15:00.000,2023-05-12t06:15:00.000,2023-05-12 06:24:00,2023-05-12,06:24:00,10,Shoulder hour flights
x36558,tuifly,active,2023-05-12t06:35:00.000,2023-05-12t06:35:00.000,2023-05-12 06:48:00,2023-05-12,06:48:00,14,Shoulder hour flights
fr1941,ryanair,active,2023-05-12t06:40:00.000,2023-05-12t06:40:00.000,2023-05-12 06:54:00,2023-05-12,06:54:00,15,Shoulder hour flights
x36534,tuifly,active,2023-05-12t06:40:00.000,2023-05-12t06:40:00.000,2023-05-12 07:07:00,2023-05-12,07:07:00,27,Regular departures
u22941,easyjet,active,2023-05-12t06:45:00.000,2023-05-12t06:45:00.000,2023-05-12 07:19:00,2023-05-12,07:19:00,35,Regular departures
ls1859,jet2,active,2023-05-12t06:50:00.000,2023-05-12t07:16:00.000,2023-05-12 07:28:00,2023-05-12,07:28:00,39,Regular departures
u22721,easyjet,active,2023-05-12t06:50:00.000,2023-05-12t07:04:00.000,2023-05-12 07:21:00,2023-05-12,07:21:00,32,Regular departures
u2221,easyjet,active,2023-05-12t07:00:00.000,2023-05-12t07:14:00.000,2023-05-12 07:26:00,2023-05-12,07:26:00,26,Regular departures
u2237,easyjet,active,2023-05-12t07:00:00.000,2023-05-12t07:14:00.000,2023-05-12 07:23:00,2023-05-12,07:23:00,24,Regular departures
u22867,easyjet,active,2023-05-12t07:00:00.000,2023-05-12t07:00:00.000,2023-05-12 07:51:00,2023-05-12,07:51:00,52,Regular departures
u22839,easyjet,active,2023-05-12t07:00:00.000,2023-05-12t07:00:00.000,2023-05-12 07:43:00,2023-05-12,07:43:00,43,Regular departures
ls1835,jet2,active,2023-05-12t07:05:00.000,2023-05-12t07:30:00.000,2023-05-12 07:40:00,2023-05-12,07:40:00,36,Regular departures
u2213,easyjet,active,2023-05-12t07:05:00.000,2023-05-12t07:29:00.000,2023-05-12 07:45:00,2023-05-12,07:45:00,40,Regular departures
fr8202,ryanair,active,2023-05-12t07:15:00.000,2023-05-12t07:30:00.000,2023-05-12 07:36:00,2023-05-12,07:36:00,21,Regular departures
u2201,easyjet,active,2023-05-12t07:15:00.000,2023-05-12t07:15:00.000,2023-05-12 07:30:00,2023-05-12,07:30:00,16,Regular departures
u22773,easyjet,active,2023-05-12t07:25:00.000,2023-05-12t07:25:00.000,2023-05-12 07:49:00,2023-05-12,07:49:00,24,Regular departures
u22883,easyjet,active,2023-05-12t07:25:00.000,2023-05-12t07:25:00.000,2023-05-12 07:47:00,2023-05-12,07:47:00,22,Regular departures
fr4133,ryanair,active,2023-05-12t08:05:00.000,2023-05-12t08:05:00.000,2023-05-12 08:10:00,2023-05-12,08:10:00,6,Regular departures
ba8937,british airways,active,2023-05-12t08:25:00.000,2023-05-12t08:25:00.000,2023-05-12 08:37:00,2023-05-12,08:37:00,12,Regular departures
ei3281,aer lingus,active,2023-05-12t08:25:00.000,2023-05-12t08:25:00.000,2023-05-12 08:37:00,2023-05-12,08:37:00,12,Regular departures
fr9503,ryanair,active,2023-05-12t09:15:00.000,2023-05-12t09:15:00.000,2023-05-12 09:38:00,2023-05-12,09:38:00,24,Regular departures
u21724,easyjet,active,2023-05-12t09:20:00.000,2023-05-12t09:17:00.000,2023-05-12 09:33:00,2023-05-12,09:33:00,13,Regular departures
fr4121,ryanair,active,2023-05-12t09:40:00.000,2023-05-12t09:40:00.000,2023-05-12 09:56:00,2023-05-12,09:56:00,17,Regular departures
tp7609,tap air portugal,active,2023-05-12t09:40:00.000,2023-05-12t09:50:00.000,2023-05-12 09:42:00,2023-05-12,09:42:00,2,Regular departures
lh971,lufthansa,active,2023-05-12t09:40:00.000,2023-05-12t09:50:00.000,2023-05-12 09:42:00,2023-05-12,09:42:00,2,Regular departures
u27508,easyjet,active,2023-05-12t10:10:00.000,2023-05-12t10:10:00.000,2023-05-12 10:17:00,2023-05-12,10:17:00,7,Regular departures
u22711,easyjet,active,2023-05-12t10:15:00.000,2023-05-12t10:26:00.000,2023-05-12 10:52:00,2023-05-12,10:52:00,38,Regular departures
fr8234,ryanair,active,2023-05-12t10:30:00.000,2023-05-12t10:45:00.000,2023-05-12 10:58:00,2023-05-12,10:58:00,28,Regular departures
u22935,easyjet,active,2023-05-12t10:30:00.000,2023-05-12t10:30:00.000,2023-05-12 10:44:00,2023-05-12,10:44:00,14,Regular departures
u2223,easyjet,active,2023-05-12t11:00:00.000,2023-05-12t11:00:00.000,2023-05-12 11:02:00,2023-05-12,11:02:00,2,Regular departures
u22769,easyjet,active,2023-05-12t11:15:00.000,2023-05-12t11:15:00.000,2023-05-12 11:34:00,2023-05-12,11:34:00,19,Regular departures
u2215,easyjet,active,2023-05-12t12:00:00.000,2023-05-12t12:29:00.000,2023-05-12 12:41:00,2023-05-12,12:41:00,42,Regular departures
u22937,easyjet,active,2023-05-12t12:35:00.000,2023-05-12t12:35:00.000,2023-05-12 12:55:00,2023-05-12,12:55:00,21,Regular departures
u22779,easyjet,active,2023-05-12t12:40:00.000,2023-05-12t13:03:00.000,2023-05-12 13:19:00,2023-05-12,13:19:00,39,Regular departures
fr2292,ryanair,active,2023-05-12t13:00:00.000,2023-05-12t13:00:00.000,2023-05-12 13:10:00,2023-05-12,13:10:00,11,Regular departures
ls1809,jet2,active,2023-05-12t13:30:00.000,2023-05-12t13:40:00.000,2023-05-12 14:16:00,2023-05-12,14:16:00,46,Regular departures
a3641,aegean airlines,active,2023-05-12t13:45:00.000,2023-05-12t13:45:00.000,2023-05-12 14:28:00,2023-05-12,14:28:00,44,Regular departures
ls1891,jet2,active,2023-05-12t13:45:00.000,2023-05-12t14:25:00.000,2023-05-12 14:31:00,2023-05-12,14:31:00,46,Regular departures
u22775,easyjet,active,2023-05-12t13:55:00.000,2023-05-12t13:57:00.000,2023-05-12 14:42:00,2023-05-12,14:42:00,48,Regular departures
u22837,easyjet,active,2023-05-12t13:55:00.000,2023-05-12t14:09:00.000,2023-05-12 14:13:00,2023-05-12,14:13:00,19,Regular departures
u2406,easyjet,active,2023-05-12t14:15:00.000,2023-05-12t14:16:00.000,2023-05-12 14:44:00,2023-05-12,14:44:00,30,Regular departures
gr643,aurigny air services,active,2023-05-12t14:20:00.000,2023-05-12t14:20:00.000,2023-05-12 14:33:00,2023-05-12,14:33:00,14,Regular departures
fr3560,ryanair,active,2023-05-12t14:30:00.000,2023-05-12t14:30:00.000,2023-05-12 15:07:00,2023-05-12,15:07:00,38,Regular departures
fr507,ryanair,active,2023-05-12t14:40:00.000,2023-05-12t14:40:00.000,2023-05-12 14:51:00,2023-05-12,14:51:00,12,Regular departures
ls1817,jet2,active,2023-05-12t14:40:00.000,2023-05-12t14:40:00.000,2023-05-12 15:15:00,2023-05-12,15:15:00,35,Regular departures
u2245,easyjet,active,2023-05-12t14:40:00.000,2023-05-12t14:40:00.000,2023-05-12 15:11:00,2023-05-12,15:11:00,31,Regular departures
x36532,tuifly,active,2023-05-12t15:15:00.000,,2023-05-12 14:00:00,2023-05-12,14:00:00,0,Regular departures
fr4753,ryanair,active,2023-05-12t15:20:00.000,2023-05-12t15:20:00.000,2023-05-12 15:36:00,2023-05-12,15:36:00,17,Regular departures
u22923,easyjet,active,2023-05-12t15:40:00.000,2023-05-12t15:40:00.000,2023-05-12 15:57:00,2023-05-12,15:57:00,17,Regular departures
u2217,easyjet,active,2023-05-12t15:45:00.000,2023-05-12t15:45:00.000,2023-05-12 15:59:00,2023-05-12,15:59:00,14,Regular departures
u22819,easyjet,active,2023-05-12t16:00:00.000,2023-05-12t16:34:00.000,2023-05-12 16:45:00,2023-05-12,16:45:00,45,Regular departures
u27353,easyjet,active,2023-05-12t16:05:00.000,2023-05-12t16:19:00.000,2023-05-12 16:22:00,2023-05-12,16:22:00,17,Regular departures
,capital air ambulance,active,2023-05-12t09:15:00.000,2023-05-12t09:25:00.000,2023-05-12 09:16:00,2023-05-12,09:16:00,2,Regular departures
u22723,easyjet,active,2023-05-12t16:10:00.000,2023-05-12t16:10:00.000,2023-05-12 16:24:00,2023-05-12,16:24:00,15,Regular departures
u2207,easyjet,active,2023-05-12t16:20:00.000,2023-05-12t16:20:00.000,2023-05-12 16:33:00,2023-05-12,16:33:00,13,Regular departures
u22851,easyjet,active,2023-05-12t16:25:00.000,2023-05-12t16:33:00.000,2023-05-12 17:03:00,2023-05-12,17:03:00,39,Regular departures
fr509,ryanair,active,2023-05-12t16:40:00.000,2023-05-12t16:40:00.000,2023-05-12 16:47:00,2023-05-12,16:47:00,7,Regular departures
u22893,easyjet,active,2023-05-12t17:00:00.000,2023-05-12t17:03:00.000,2023-05-12 17:18:00,2023-05-12,17:18:00,18,Regular departures
u2233,easyjet,active,2023-05-12t17:05:00.000,2023-05-12t17:05:00.000,2023-05-12 17:22:00,2023-05-12,17:22:00,18,Regular departures
x36570,tuifly,active,2023-05-12t17:15:00.000,2023-05-12t17:45:00.000,2023-05-12 17:48:00,2023-05-12,17:48:00,34,Regular departures
ey5802,etihad airways,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
kq1054,kenya airways,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
vs7046,virgin atlantic,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
kl1054,klm,active,2023-05-12t17:30:00.000,2023-05-12t17:53:00.000,2023-05-12 17:52:00,2023-05-12,17:52:00,22,Regular departures
fr8296,ryanair,active,2023-05-12t17:40:00.000,2023-05-12t17:40:00.000,2023-05-12 18:00:00,2023-05-12,18:00:00,20,Regular departures
u22811,easyjet,active,2023-05-12t17:40:00.000,2023-05-12t18:14:00.000,2023-05-12 18:04:00,2023-05-12,18:04:00,25,Regular departures
fr8244,ryanair,active,2023-05-12t17:45:00.000,2023-05-12t17:45:00.000,2023-05-12 18:18:00,2023-05-12,18:18:00,33,Regular departures
fr4147,ryanair,active,2023-05-12t17:55:00.000,2023-05-12t18:45:00.000,2023-05-12 18:41:00,2023-05-12,18:41:00,46,Regular departures
u22707,easyjet,active,2023-05-12t18:15:00.000,2023-05-12t18:29:00.000,2023-05-12 18:35:00,2023-05-12,18:35:00,20,Regular departures
u22705,easyjet,active,2023-05-12t18:35:00.000,2023-05-12t18:48:00.000,2023-05-12 19:17:00,2023-05-12,19:17:00,43,Regular departures
u2241,easyjet,active,2023-05-12t18:45:00.000,2023-05-12t19:24:00.000,2023-05-12 19:01:00,2023-05-12,19:01:00,17,Regular departures
2l481,helvetic airways,active,2023-05-12t18:50:00.000,2023-05-12t18:55:00.000,2023-05-12 19:06:00,2023-05-12,19:06:00,16,Regular departures
,vistajet,active,2023-05-12t11:25:00.000,2023-05-12t11:35:00.000,2023-05-12 11:39:00,2023-05-12,11:39:00,14,Regular departures
si495,blue islands,active,2023-05-12t19:10:00.000,2023-05-12t19:20:00.000,2023-05-12 19:23:00,2023-05-12,19:23:00,13,Regular departures
u2219,easyjet,active,2023-05-12t19:15:00.000,2023-05-12t19:15:00.000,2023-05-12 19:27:00,2023-05-12,19:27:00,13,Regular departures
fr9336,ryanair,active,2023-05-12t19:45:00.000,2023-05-12t20:00:00.000,2023-05-12 19:59:00,2023-05-12,19:59:00,15,Regular departures
u22725,easyjet,active,2023-05-12t19:45:00.000,2023-05-12t19:58:00.000,2023-05-12 20:20:00,2023-05-12,20:20:00,35,Regular departures
u27004,easyjet,active,2023-05-12t19:45:00.000,2023-05-12t19:45:00.000,2023-05-12 19:57:00,2023-05-12,19:57:00,13,Regular departures
ba7820,british airways,active,2023-05-12t19:55:00.000,2023-05-12t19:55:00.000,2023-05-12 20:05:00,2023-05-12,20:05:00,10,Regular departures
si7046,sierra pacific airlines,active,2023-05-12t19:55:00.000,2023-05-12t19:55:00.000,2023-05-12 20:05:00,2023-05-12,20:05:00,10,Regular departures
lm46,loganair,active,2023-05-12t19:55:00.000,2023-05-12t19:55:00.000,2023-05-12 20:05:00,2023-05-12,20:05:00,10,Regular departures
u2229,easyjet,active,2023-05-12t20:25:00.000,2023-05-12t20:39:00.000,2023-05-12 20:29:00,2023-05-12,20:29:00,5,Regular departures
