flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36660,tuifly,active,2023-07-08t07:55:00.000,2023-07-08t07:55:00.000,2023-07-08 08:36:00,2023-07-08,08:36:00,41,Regular departures
fr8681,ryanair,active,2023-07-08t08:15:00.000,2023-07-08t08:15:00.000,2023-07-08 08:27:00,2023-07-08,08:27:00,13,Regular departures
fr5341,ryanair,active,2023-07-08t08:20:00.000,2023-07-08t08:20:00.000,2023-07-08 08:33:00,2023-07-08,08:33:00,14,Regular departures
fr4121,ryanair,active,2023-07-08t08:30:00.000,2023-07-08t08:30:00.000,2023-07-08 08:41:00,2023-07-08,08:41:00,11,Regular departures
gr643,aurigny air services,active,2023-07-08t08:45:00.000,2023-07-08t08:58:00.000,2023-07-08 09:06:00,2023-07-08,09:06:00,21,Regular departures
fr4755,ryanair,active,2023-07-08t08:50:00.000,2023-07-08t08:50:00.000,2023-07-08 09:10:00,2023-07-08,09:10:00,21,Regular departures
x36662,tuifly,active,2023-07-08t08:55:00.000,2023-07-08t08:59:00.000,2023-07-08 09:18:00,2023-07-08,09:18:00,23,Regular departures
,centreline,active,2023-07-08t09:00:00.000,2023-07-08t09:10:00.000,2023-07-08 09:20:00,2023-07-08,09:20:00,20,Regular departures
rr6221,ryanair sun,active,2023-07-08t09:30:00.000,2023-07-08t09:40:00.000,2023-07-08 10:17:00,2023-07-08,10:17:00,48,Regular departures
u27508,easyjet,active,2023-07-08t09:40:00.000,2023-07-08t10:12:00.000,2023-07-08 10:15:00,2023-07-08,10:15:00,35,Regular departures
ba8939,british airways,active,2023-07-08t13:25:00.000,2023-07-08t14:10:00.000,2023-07-08 14:08:00,2023-07-08,14:08:00,43,Regular departures
ei3283,aer lingus,active,2023-07-08t13:25:00.000,2023-07-08t14:10:00.000,2023-07-08 14:08:00,2023-07-08,14:08:00,43,Regular departures
ls1891,jet2,active,2023-07-08t13:45:00.000,2023-07-08t13:45:00.000,2023-07-08 14:33:00,2023-07-08,14:33:00,48,Regular departures
u22771,easyjet,active,2023-07-08t13:55:00.000,2023-07-08t13:55:00.000,2023-07-08 14:35:00,2023-07-08,14:35:00,41,Regular departures
x3696,tuifly,active,2023-07-08t06:15:00.000,2023-07-08t06:25:00.000,2023-07-08 06:49:00,2023-07-08,06:49:00,35,Shoulder hour flights
x36664,tuifly,active,2023-07-08t15:00:00.000,2023-07-08t15:00:00.000,2023-07-08 15:34:00,2023-07-08,15:34:00,34,Regular departures
u27192,easyjet,active,2023-07-08t15:00:00.000,2023-07-08t15:13:00.000,2023-07-08 15:26:00,2023-07-08,15:26:00,26,Regular departures
ls1835,jet2,active,2023-07-08t15:40:00.000,2023-07-08t16:05:00.000,2023-07-08 16:01:00,2023-07-08,16:01:00,22,Regular departures
u22923,easyjet,active,2023-07-08t15:40:00.000,2023-07-08t15:53:00.000,2023-07-08 16:04:00,2023-07-08,16:04:00,24,Regular departures
u27353,easyjet,active,2023-07-08t16:05:00.000,2023-07-08t16:05:00.000,2023-07-08 16:30:00,2023-07-08,16:30:00,25,Regular departures
u22851,easyjet,active,2023-07-08t16:20:00.000,2023-07-08t16:20:00.000,2023-07-08 16:37:00,2023-07-08,16:37:00,18,Regular departures
u26712,easyjet,active,2023-07-08t16:45:00.000,2023-07-08t17:05:00.000,2023-07-08 17:28:00,2023-07-08,17:28:00,44,Regular departures
ey5802,etihad airways,active,2023-07-08t17:30:00.000,2023-07-08t17:30:00.000,2023-07-08 17:50:00,2023-07-08,17:50:00,21,Regular departures
kq1054,kenya airways,active,2023-07-08t17:30:00.000,2023-07-08t17:30:00.000,2023-07-08 17:50:00,2023-07-08,17:50:00,21,Regular departures
vs7046,virgin atlantic,active,2023-07-08t17:30:00.000,2023-07-08t17:30:00.000,2023-07-08 17:50:00,2023-07-08,17:50:00,21,Regular departures
kl1054,klm,active,2023-07-08t17:30:00.000,2023-07-08t17:30:00.000,2023-07-08 17:50:00,2023-07-08,17:50:00,21,Regular departures
u22843,easyjet,active,2023-07-08t17:30:00.000,2023-07-08t17:30:00.000,2023-07-08 17:43:00,2023-07-08,17:43:00,13,Regular departures
lh973,lufthansa,active,2023-07-08t17:45:00.000,2023-07-08t17:55:00.000,2023-07-08 18:12:00,2023-07-08,18:12:00,28,Regular departures
fr8296,ryanair,active,2023-07-08t18:05:00.000,2023-07-08t18:20:00.000,2023-07-08 18:15:00,2023-07-08,18:15:00,10,Regular departures
si491,blue islands,active,2023-07-08t18:10:00.000,2023-07-08t18:20:00.000,2023-07-08 18:36:00,2023-07-08,18:36:00,26,Regular departures
u22873,easyjet,active,2023-07-08t18:55:00.000,2023-07-08t18:59:00.000,2023-07-08 19:24:00,2023-07-08,19:24:00,29,Regular departures
u22727,easyjet,active,2023-07-08t19:10:00.000,2023-07-08t19:10:00.000,2023-07-08 19:26:00,2023-07-08,19:26:00,16,Regular departures
u27004,easyjet,active,2023-07-08t19:45:00.000,2023-07-08t19:45:00.000,2023-07-08 19:57:00,2023-07-08,19:57:00,12,Regular departures
fr509,ryanair,active,2023-07-08t20:35:00.000,2023-07-08t20:35:00.000,2023-07-08 20:53:00,2023-07-08,20:53:00,19,Regular departures
gma546,gama aviation,active,2023-07-08t19:00:00.000,2023-07-08t19:10:00.000,2023-07-08 18:57:00,2023-07-08,18:57:00,0,Regular departures
