flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36314,tuifly,active,2023-06-14t07:00:00.000,2023-06-14t07:00:00.000,2023-06-14 07:07:00,2023-06-14,07:07:00,8,Regular departures
u2223,easyjet,active,2023-06-14t07:00:00.000,2023-06-14t07:14:00.000,2023-06-14 07:15:00,2023-06-14,07:15:00,15,Regular departures
u22801,easyjet,active,2023-06-14t07:00:00.000,2023-06-14t07:00:00.000,2023-06-14 07:34:00,2023-06-14,07:34:00,35,Regular departures
u2201,easyjet,active,2023-06-14t07:05:00.000,2023-06-14t07:05:00.000,2023-06-14 07:29:00,2023-06-14,07:29:00,25,Regular departures
u2213,easyjet,active,2023-06-14t07:05:00.000,2023-06-14t07:05:00.000,2023-06-14 07:21:00,2023-06-14,07:21:00,16,Regular departures
u22921,easyjet,active,2023-06-14t07:05:00.000,2023-06-14t07:05:00.000,2023-06-14 07:17:00,2023-06-14,07:17:00,12,Regular departures
fr1314,ryanair,active,2023-06-14t07:15:00.000,2023-06-14t07:15:00.000,2023-06-14 07:25:00,2023-06-14,07:25:00,10,Regular departures
u22773,easyjet,active,2023-06-14t07:15:00.000,2023-06-14t07:15:00.000,2023-06-14 07:31:00,2023-06-14,07:31:00,17,Regular departures
u22721,easyjet,active,2023-06-14t07:30:00.000,2023-06-14t07:30:00.000,2023-06-14 07:42:00,2023-06-14,07:42:00,13,Regular departures
x36346,tuifly,active,2023-06-14t07:50:00.000,2023-06-14t07:50:00.000,2023-06-14 07:54:00,2023-06-14,07:54:00,5,Regular departures
rr6221,ryanair sun,active,2023-06-14t08:05:00.000,2023-06-14t08:19:00.000,2023-06-14 08:20:00,2023-06-14,08:20:00,16,Regular departures
fr2292,ryanair,active,2023-06-14t08:10:00.000,2023-06-14t08:10:00.000,2023-06-14 08:08:00,2023-06-14,08:08:00,0,Regular departures
ba8937,british airways,active,2023-06-14t08:25:00.000,2023-06-14t08:25:00.000,2023-06-14 08:27:00,2023-06-14,08:27:00,2,Regular departures
ei3281,aer lingus,active,2023-06-14t08:25:00.000,2023-06-14t08:25:00.000,2023-06-14 08:27:00,2023-06-14,08:27:00,2,Regular departures
gr643,aurigny air services,active,2023-06-14t08:45:00.000,2023-06-14t08:45:00.000,2023-06-14 08:46:00,2023-06-14,08:46:00,1,Regular departures
dl9423,delta air lines,active,2023-06-14t09:15:00.000,2023-06-14t09:15:00.000,2023-06-14 09:24:00,2023-06-14,09:24:00,10,Regular departures
ey5843,etihad airways,active,2023-06-14t09:15:00.000,2023-06-14t09:15:00.000,2023-06-14 09:24:00,2023-06-14,09:24:00,10,Regular departures
kq1050,kenya airways,active,2023-06-14t09:15:00.000,2023-06-14t09:15:00.000,2023-06-14 09:24:00,2023-06-14,09:24:00,10,Regular departures
vs7044,virgin atlantic,active,2023-06-14t09:15:00.000,2023-06-14t09:15:00.000,2023-06-14 09:24:00,2023-06-14,09:24:00,10,Regular departures
kl1050,klm,active,2023-06-14t09:15:00.000,2023-06-14t09:15:00.000,2023-06-14 09:24:00,2023-06-14,09:24:00,10,Regular departures
u21724,easyjet,active,2023-06-14t09:20:00.000,2023-06-14t09:24:00.000,2023-06-14 09:36:00,2023-06-14,09:36:00,16,Regular departures
fr507,ryanair,active,2023-06-14t09:55:00.000,2023-06-14t09:55:00.000,2023-06-14 10:34:00,2023-06-14,10:34:00,39,Regular departures
u27192,easyjet,active,2023-06-14t10:10:00.000,2023-06-14t10:10:00.000,2023-06-14 10:16:00,2023-06-14,10:16:00,7,Regular departures
u2225,easyjet,active,2023-06-14t10:25:00.000,2023-06-14t10:25:00.000,2023-06-14 10:25:00,2023-06-14,10:25:00,1,Regular departures
u22727,easyjet,active,2023-06-14t10:30:00.000,2023-06-14t10:54:00.000,2023-06-14 11:02:00,2023-06-14,11:02:00,32,Regular departures
u22931,easyjet,active,2023-06-14t10:35:00.000,2023-06-14t10:38:00.000,2023-06-14 10:43:00,2023-06-14,10:43:00,8,Regular departures
u22765,easyjet,active,2023-06-14t10:45:00.000,2023-06-14t10:45:00.000,2023-06-14 10:48:00,2023-06-14,10:48:00,4,Regular departures
u22927,easyjet,active,2023-06-14t10:50:00.000,2023-06-14t10:50:00.000,2023-06-14 10:59:00,2023-06-14,10:59:00,9,Regular departures
fr8254,ryanair,active,2023-06-14t11:15:00.000,2023-06-14t11:42:00.000,2023-06-14 11:47:00,2023-06-14,11:47:00,32,Regular departures
u2207,easyjet,active,2023-06-14t11:30:00.000,2023-06-14t11:30:00.000,2023-06-14 11:28:00,2023-06-14,11:28:00,0,Regular departures
fr6009,ryanair,active,2023-06-14t12:00:00.000,2023-06-14t12:40:00.000,2023-06-14 12:40:00,2023-06-14,12:40:00,41,Regular departures
ls1869,jet2,active,2023-06-14t12:10:00.000,2023-06-14t12:16:00.000,2023-06-14 12:28:00,2023-06-14,12:28:00,19,Regular departures
u22733,easyjet,active,2023-06-14t12:55:00.000,2023-06-14t12:55:00.000,2023-06-14 13:04:00,2023-06-14,13:04:00,10,Regular departures
u22841,easyjet,active,2023-06-14t13:00:00.000,2023-06-14t13:00:00.000,2023-06-14 13:27:00,2023-06-14,13:27:00,28,Regular departures
fr8244,ryanair,active,2023-06-14t13:05:00.000,2023-06-14t13:05:00.000,2023-06-14 13:15:00,2023-06-14,13:15:00,11,Regular departures
u22837,easyjet,active,2023-06-14t13:10:00.000,2023-06-14t13:24:00.000,2023-06-14 13:44:00,2023-06-14,13:44:00,35,Regular departures
x3226,tuifly,active,2023-06-14t13:15:00.000,2023-06-14t13:15:00.000,2023-06-14 13:37:00,2023-06-14,13:37:00,22,Regular departures
u22871,easyjet,active,2023-06-14t13:20:00.000,2023-06-14t13:20:00.000,2023-06-14 13:42:00,2023-06-14,13:42:00,23,Regular departures
fr8224,ryanair,active,2023-06-14t13:35:00.000,2023-06-14t13:52:00.000,2023-06-14 13:51:00,2023-06-14,13:51:00,17,Regular departures
u22875,easyjet,active,2023-06-14t13:35:00.000,2023-06-14t13:35:00.000,2023-06-14 13:56:00,2023-06-14,13:56:00,21,Regular departures
ey7365,etihad airways,active,2023-06-14t13:45:00.000,2023-06-14t13:45:00.000,2023-06-14 14:11:00,2023-06-14,14:11:00,26,Regular departures
kq1052,kenya airways,active,2023-06-14t13:45:00.000,2023-06-14t13:45:00.000,2023-06-14 14:11:00,2023-06-14,14:11:00,26,Regular departures
vs7045,virgin atlantic,active,2023-06-14t13:45:00.000,2023-06-14t13:45:00.000,2023-06-14 14:11:00,2023-06-14,14:11:00,26,Regular departures
kl1052,klm,active,2023-06-14t13:45:00.000,2023-06-14t13:45:00.000,2023-06-14 14:11:00,2023-06-14,14:11:00,26,Regular departures
u22867,easyjet,active,2023-06-14t13:50:00.000,2023-06-14t13:50:00.000,2023-06-14 14:04:00,2023-06-14,14:04:00,14,Regular departures
x36330,tuifly,active,2023-06-14t14:10:00.000,2023-06-14t14:20:00.000,2023-06-14 14:29:00,2023-06-14,14:29:00,20,Regular departures
ls1897,jet2,active,2023-06-14t14:20:00.000,2023-06-14t14:30:00.000,2023-06-14 14:49:00,2023-06-14,14:49:00,29,Regular departures
u22775,easyjet,active,2023-06-14t14:20:00.000,2023-06-14t14:20:00.000,2023-06-14 14:35:00,2023-06-14,14:35:00,15,Regular departures
u2245,easyjet,active,2023-06-14t14:40:00.000,2023-06-14t14:40:00.000,2023-06-14 15:05:00,2023-06-14,15:05:00,26,Regular departures
fr9336,ryanair,active,2023-06-14t14:45:00.000,2023-06-14t14:45:00.000,2023-06-14 15:09:00,2023-06-14,15:09:00,25,Regular departures
u22901,easyjet,active,2023-06-14t15:00:00.000,2023-06-14t15:10:00.000,2023-06-14 15:35:00,2023-06-14,15:35:00,36,Regular departures
,centreline,active,2023-06-14t07:40:00.000,2023-06-14t07:50:00.000,2023-06-14 07:58:00,2023-06-14,07:58:00,18,Regular departures
u22813,easyjet,active,2023-06-14t15:30:00.000,2023-06-14t15:30:00.000,2023-06-14 16:02:00,2023-06-14,16:02:00,33,Regular departures
u22923,easyjet,active,2023-06-14t15:40:00.000,2023-06-14t15:40:00.000,2023-06-14 15:46:00,2023-06-14,15:46:00,6,Regular departures
u2227,easyjet,active,2023-06-14t15:50:00.000,2023-06-14t15:51:00.000,2023-06-14 16:05:00,2023-06-14,16:05:00,15,Regular departures
u22851,easyjet,active,2023-06-14t15:50:00.000,2023-06-14t16:06:00.000,2023-06-14 16:33:00,2023-06-14,16:33:00,43,Regular departures
ei3843,aer lingus,active,2023-06-14t16:00:00.000,2023-06-14t16:00:00.000,2023-06-14 16:14:00,2023-06-14,16:14:00,15,Regular departures
u2261,easyjet,active,2023-06-14t16:10:00.000,2023-06-14t16:24:00.000,2023-06-14 16:31:00,2023-06-14,16:31:00,21,Regular departures
u24980,easyjet,active,2023-06-14t16:10:00.000,2023-06-14t16:24:00.000,2023-06-14 16:25:00,2023-06-14,16:25:00,16,Regular departures
u27353,easyjet,active,2023-06-14t16:10:00.000,2023-06-14t16:41:00.000,2023-06-14 16:59:00,2023-06-14,16:59:00,50,Regular departures
ls1809,jet2,active,2023-06-14t16:15:00.000,2023-06-14t16:50:00.000,2023-06-14 17:02:00,2023-06-14,17:02:00,48,Regular departures
u22735,easyjet,active,2023-06-14t16:20:00.000,2023-06-14t16:20:00.000,2023-06-14 16:35:00,2023-06-14,16:35:00,16,Regular departures
u22809,easyjet,active,2023-06-14t16:50:00.000,2023-06-14t17:20:00.000,2023-06-14 17:27:00,2023-06-14,17:27:00,38,Regular departures
x36342,tuifly,active,2023-06-14t17:15:00.000,2023-06-14t17:25:00.000,2023-06-14 17:24:00,2023-06-14,17:24:00,9,Regular departures
si495,blue islands,active,2023-06-14t16:35:00.000,2023-06-14t17:05:00.000,2023-06-14 17:07:00,2023-06-14,17:07:00,32,Regular departures
fr4147,ryanair,active,2023-06-14t17:35:00.000,2023-06-14t17:35:00.000,2023-06-14 17:44:00,2023-06-14,17:44:00,10,Regular departures
