flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
ls1831,jet2,active,2023-05-19t13:40:00.000,2023-05-19t13:50:00.000,2023-05-19 14:01:00,2023-05-19,14:01:00,21,Regular departures
ey7365,etihad airways,active,2023-05-19t13:45:00.000,2023-05-19t13:55:00.000,2023-05-19 14:08:00,2023-05-19,14:08:00,23,Regular departures
kq1052,kenya airways,active,2023-05-19t13:45:00.000,2023-05-19t13:55:00.000,2023-05-19 14:08:00,2023-05-19,14:08:00,23,Regular departures
vs7045,virgin atlantic,active,2023-05-19t13:45:00.000,2023-05-19t13:55:00.000,2023-05-19 14:08:00,2023-05-19,14:08:00,23,Regular departures
kl1052,klm,active,2023-05-19t13:45:00.000,2023-05-19t13:55:00.000,2023-05-19 14:08:00,2023-05-19,14:08:00,23,Regular departures
ls1891,jet2,active,2023-05-19t13:45:00.000,2023-05-19t13:45:00.000,2023-05-19 13:56:00,2023-05-19,13:56:00,12,Regular departures
u22775,easyjet,active,2023-05-19t13:55:00.000,2023-05-19t14:05:00.000,2023-05-19 14:11:00,2023-05-19,14:11:00,17,Regular departures
u22837,easyjet,active,2023-05-19t13:55:00.000,2023-05-19t14:13:00.000,2023-05-19 14:34:00,2023-05-19,14:34:00,40,Regular departures
u2406,easyjet,active,2023-05-19t14:15:00.000,2023-05-19t14:15:00.000,2023-05-19 14:30:00,2023-05-19,14:30:00,15,Regular departures
gr643,aurigny air services,active,2023-05-19t14:20:00.000,2023-05-19t14:30:00.000,2023-05-19 14:46:00,2023-05-19,14:46:00,26,Regular departures
fr507,ryanair,active,2023-05-19t14:40:00.000,2023-05-19t14:40:00.000,2023-05-19 14:44:00,2023-05-19,14:44:00,4,Regular departures
ls1817,jet2,active,2023-05-19t14:40:00.000,2023-05-19t15:15:00.000,2023-05-19 15:15:00,2023-05-19,15:15:00,35,Regular departures
u2245,easyjet,active,2023-05-19t14:40:00.000,2023-05-19t14:40:00.000,2023-05-19 14:50:00,2023-05-19,14:50:00,11,Regular departures
u2261,easyjet,active,2023-05-19t14:45:00.000,2023-05-19t15:13:00.000,2023-05-19 15:21:00,2023-05-19,15:21:00,36,Regular departures
x36532,tuifly,active,2023-05-19t15:15:00.000,,2023-05-19 14:04:00,2023-05-19,14:04:00,0,Regular departures
u2217,easyjet,active,2023-05-19t15:45:00.000,2023-05-19t15:58:00.000,2023-05-19 16:04:00,2023-05-19,16:04:00,19,Regular departures
ei3843,aer lingus,active,2023-05-19t16:00:00.000,2023-05-19t16:00:00.000,2023-05-19 16:14:00,2023-05-19,16:14:00,14,Regular departures
u2227,easyjet,active,2023-05-19t16:05:00.000,2023-05-19t16:05:00.000,2023-05-19 16:18:00,2023-05-19,16:18:00,13,Regular departures
u27353,easyjet,active,2023-05-19t16:05:00.000,2023-05-19t16:18:00.000,2023-05-19 16:42:00,2023-05-19,16:42:00,37,Regular departures
u22723,easyjet,active,2023-05-19t16:10:00.000,2023-05-19t16:10:00.000,2023-05-19 16:35:00,2023-05-19,16:35:00,26,Regular departures
u22925,easyjet,active,2023-05-19t16:15:00.000,2023-05-19t16:15:00.000,2023-05-19 16:32:00,2023-05-19,16:32:00,17,Regular departures
u2207,easyjet,active,2023-05-19t16:20:00.000,2023-05-19t16:36:00.000,2023-05-19 16:46:00,2023-05-19,16:46:00,27,Regular departures
u22851,easyjet,active,2023-05-19t16:25:00.000,2023-05-19t16:25:00.000,2023-05-19 16:51:00,2023-05-19,16:51:00,26,Regular departures
x36570,tuifly,active,2023-05-19t16:30:00.000,2023-05-19t16:30:00.000,2023-05-19 16:53:00,2023-05-19,16:53:00,24,Regular departures
u22729,easyjet,active,2023-05-19t16:40:00.000,2023-05-19t17:08:00.000,2023-05-19 17:05:00,2023-05-19,17:05:00,25,Regular departures
u22893,easyjet,active,2023-05-19t17:00:00.000,2023-05-19t17:10:00.000,2023-05-19 17:23:00,2023-05-19,17:23:00,23,Regular departures
u2233,easyjet,active,2023-05-19t17:05:00.000,2023-05-19t17:05:00.000,2023-05-19 17:12:00,2023-05-19,17:12:00,8,Regular departures
ey5802,etihad airways,active,2023-05-19t17:30:00.000,2023-05-19t17:43:00.000,2023-05-19 17:40:00,2023-05-19,17:40:00,11,Regular departures
kq1054,kenya airways,active,2023-05-19t17:30:00.000,2023-05-19t17:43:00.000,2023-05-19 17:40:00,2023-05-19,17:40:00,11,Regular departures
vs7046,virgin atlantic,active,2023-05-19t17:30:00.000,2023-05-19t17:43:00.000,2023-05-19 17:40:00,2023-05-19,17:40:00,11,Regular departures
kl1054,klm,active,2023-05-19t17:30:00.000,2023-05-19t17:43:00.000,2023-05-19 17:40:00,2023-05-19,17:40:00,11,Regular departures
u22811,easyjet,active,2023-05-19t17:40:00.000,2023-05-19t17:40:00.000,2023-05-19 17:57:00,2023-05-19,17:57:00,17,Regular departures
fr8244,ryanair,active,2023-05-19t17:45:00.000,2023-05-19t17:45:00.000,2023-05-19 18:02:00,2023-05-19,18:02:00,18,Regular departures
u22881,easyjet,active,2023-05-19t18:10:00.000,2023-05-19t18:18:00.000,2023-05-19 18:31:00,2023-05-19,18:31:00,21,Regular departures
u22885,easyjet,active,2023-05-19t18:10:00.000,2023-05-19t18:11:00.000,2023-05-19 18:25:00,2023-05-19,18:25:00,15,Regular departures
u22705,easyjet,active,2023-05-19t18:35:00.000,2023-05-19t18:35:00.000,2023-05-19 18:56:00,2023-05-19,18:56:00,22,Regular departures
u2241,easyjet,active,2023-05-19t18:45:00.000,2023-05-19t19:23:00.000,2023-05-19 19:13:00,2023-05-19,19:13:00,28,Regular departures
2l481,helvetic airways,active,2023-05-19t18:50:00.000,2023-05-19t18:50:00.000,2023-05-19 19:06:00,2023-05-19,19:06:00,17,Regular departures
x3658,tuifly,active,2023-05-19t09:35:00.000,2023-05-19t09:45:00.000,2023-05-19 09:48:00,2023-05-19,09:48:00,13,Regular departures
u24980,easyjet,active,2023-05-19t19:05:00.000,2023-05-19t19:05:00.000,2023-05-19 19:10:00,2023-05-19,19:10:00,6,Regular departures
u2219,easyjet,active,2023-05-19t19:15:00.000,2023-05-19t19:28:00.000,2023-05-19 19:48:00,2023-05-19,19:48:00,33,Regular departures
u22873,easyjet,active,2023-05-19t19:20:00.000,2023-05-19t19:31:00.000,2023-05-19 19:46:00,2023-05-19,19:46:00,26,Regular departures
ba8943,british airways,active,2023-05-19t19:40:00.000,2023-05-19t19:40:00.000,2023-05-19 19:52:00,2023-05-19,19:52:00,13,Regular departures
ei3287,aer lingus,active,2023-05-19t19:40:00.000,2023-05-19t19:40:00.000,2023-05-19 19:52:00,2023-05-19,19:52:00,13,Regular departures
fr9336,ryanair,active,2023-05-19t19:45:00.000,2023-05-19t20:00:00.000,2023-05-19 20:11:00,2023-05-19,20:11:00,26,Regular departures
u22725,easyjet,active,2023-05-19t19:45:00.000,2023-05-19t20:05:00.000,2023-05-19 20:17:00,2023-05-19,20:17:00,33,Regular departures
u27268,easyjet,active,2023-05-19t19:50:00.000,2023-05-19t20:13:00.000,2023-05-19 20:24:00,2023-05-19,20:24:00,35,Regular departures
ba7820,british airways,active,2023-05-19t19:55:00.000,2023-05-19t19:55:00.000,2023-05-19 19:59:00,2023-05-19,19:59:00,5,Regular departures
si7046,sierra pacific airlines,active,2023-05-19t19:55:00.000,2023-05-19t19:55:00.000,2023-05-19 19:59:00,2023-05-19,19:59:00,5,Regular departures
lm46,loganair,active,2023-05-19t19:55:00.000,2023-05-19t19:55:00.000,2023-05-19 19:59:00,2023-05-19,19:59:00,5,Regular departures
u2209,easyjet,active,2023-05-19t20:05:00.000,2023-05-19t20:53:00.000,2023-05-19 20:37:00,2023-05-19,20:37:00,33,Regular departures
u2229,easyjet,active,2023-05-19t20:25:00.000,2023-05-19t21:03:00.000,2023-05-19 20:57:00,2023-05-19,20:57:00,33,Regular departures
fr1331,ryanair,active,2023-05-19t21:55:00.000,2023-05-19t22:10:00.000,2023-05-19 22:07:00,2023-05-19,22:07:00,13,Regular departures
gma934,gama aviation,active,2023-05-19t17:00:00.000,2023-05-19t17:10:00.000,2023-05-19 17:18:00,2023-05-19,17:18:00,19,Regular departures
fr505,ryanair,active,2023-05-19t05:55:00.000,2023-05-19t05:55:00.000,2023-05-19 06:00:00,2023-05-19,06:00:00,5,Shoulder hour flights
ls1885,jet2,active,2023-05-19t05:55:00.000,2023-05-19t05:55:00.000,2023-05-19 06:02:00,2023-05-19,06:02:00,7,Shoulder hour flights
u22709,easyjet,active,2023-05-19t06:00:00.000,2023-05-19t06:00:00.000,2023-05-19 06:12:00,2023-05-19,06:12:00,13,Shoulder hour flights
u22715,easyjet,active,2023-05-19t06:00:00.000,2023-05-19t06:00:00.000,2023-05-19 06:10:00,2023-05-19,06:10:00,10,Shoulder hour flights
u22845,easyjet,active,2023-05-19t06:00:00.000,2023-05-19t06:00:00.000,2023-05-19 06:08:00,2023-05-19,06:08:00,8,Shoulder hour flights
u22731,easyjet,active,2023-05-19t06:05:00.000,2023-05-19t06:05:00.000,2023-05-19 06:14:00,2023-05-19,06:14:00,10,Shoulder hour flights
x36524,tuifly,active,2023-05-19t06:10:00.000,2023-05-19t06:50:00.000,2023-05-19 06:59:00,2023-05-19,06:59:00,50,Shoulder hour flights
u22805,easyjet,active,2023-05-19t06:10:00.000,2023-05-19t06:10:00.000,2023-05-19 06:28:00,2023-05-19,06:28:00,18,Shoulder hour flights
ls1871,jet2,active,2023-05-19t06:15:00.000,2023-05-19t06:15:00.000,2023-05-19 06:26:00,2023-05-19,06:26:00,11,Shoulder hour flights
af5199,air france,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
az3737,alitalia,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
dl9422,delta air lines,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
ey7330,etihad airways,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
g35535,gol,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
kq1046,kenya airways,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
kl1046,klm,active,2023-05-19t06:20:00.000,2023-05-19t06:20:00.000,2023-05-19 06:21:00,2023-05-19,06:21:00,2,Shoulder hour flights
ls1805,jet2,active,2023-05-19t06:25:00.000,2023-05-19t06:45:00.000,2023-05-19 06:54:00,2023-05-19,06:54:00,30,Shoulder hour flights
x36558,tuifly,active,2023-05-19t06:35:00.000,2023-05-19t06:35:00.000,2023-05-19 06:40:00,2023-05-19,06:40:00,6,Shoulder hour flights
fr1941,ryanair,active,2023-05-19t06:40:00.000,2023-05-19t06:40:00.000,2023-05-19 06:56:00,2023-05-19,06:56:00,17,Shoulder hour flights
x36534,tuifly,active,2023-05-19t06:40:00.000,2023-05-19t06:40:00.000,2023-05-19 07:07:00,2023-05-19,07:07:00,27,Regular departures
ls1859,jet2,active,2023-05-19t06:50:00.000,2023-05-19t06:50:00.000,2023-05-19 07:01:00,2023-05-19,07:01:00,12,Regular departures
x36508,tuifly,active,2023-05-19t06:55:00.000,2023-05-19t06:55:00.000,2023-05-19 07:04:00,2023-05-19,07:04:00,9,Regular departures
u2221,easyjet,active,2023-05-19t07:00:00.000,2023-05-19t07:00:00.000,2023-05-19 07:09:00,2023-05-19,07:09:00,9,Regular departures
u2237,easyjet,active,2023-05-19t07:00:00.000,2023-05-19t07:00:00.000,2023-05-19 07:13:00,2023-05-19,07:13:00,13,Regular departures
u22839,easyjet,active,2023-05-19t07:00:00.000,2023-05-19t07:00:00.000,2023-05-19 07:15:00,2023-05-19,07:15:00,16,Regular departures
u22867,easyjet,active,2023-05-19t07:00:00.000,2023-05-19t07:00:00.000,2023-05-19 07:26:00,2023-05-19,07:26:00,26,Regular departures
ls1835,jet2,active,2023-05-19t07:05:00.000,2023-05-19t07:05:00.000,2023-05-19 07:21:00,2023-05-19,07:21:00,17,Regular departures
u2213,easyjet,active,2023-05-19t07:05:00.000,2023-05-19t07:05:00.000,2023-05-19 07:17:00,2023-05-19,07:17:00,13,Regular departures
u22703,easyjet,active,2023-05-19t07:10:00.000,2023-05-19t07:10:00.000,2023-05-19 07:31:00,2023-05-19,07:31:00,22,Regular departures
fr8202,ryanair,active,2023-05-19t07:15:00.000,2023-05-19t07:15:00.000,2023-05-19 07:19:00,2023-05-19,07:19:00,5,Regular departures
u2201,easyjet,active,2023-05-19t07:15:00.000,2023-05-19t07:15:00.000,2023-05-19 07:35:00,2023-05-19,07:35:00,21,Regular departures
u22921,easyjet,active,2023-05-19t07:20:00.000,2023-05-19t07:20:00.000,2023-05-19 07:33:00,2023-05-19,07:33:00,14,Regular departures
u22773,easyjet,active,2023-05-19t07:25:00.000,2023-05-19t07:25:00.000,2023-05-19 07:45:00,2023-05-19,07:45:00,21,Regular departures
u22883,easyjet,active,2023-05-19t07:25:00.000,2023-05-19t07:25:00.000,2023-05-19 07:37:00,2023-05-19,07:37:00,13,Regular departures
fr4133,ryanair,active,2023-05-19t08:05:00.000,2023-05-19t08:05:00.000,2023-05-19 08:16:00,2023-05-19,08:16:00,12,Regular departures
ba8937,british airways,active,2023-05-19t08:25:00.000,2023-05-19t08:25:00.000,2023-05-19 08:28:00,2023-05-19,08:28:00,4,Regular departures
ei3281,aer lingus,active,2023-05-19t08:25:00.000,2023-05-19t08:25:00.000,2023-05-19 08:28:00,2023-05-19,08:28:00,4,Regular departures
fr9503,ryanair,active,2023-05-19t09:15:00.000,2023-05-19t09:25:00.000,2023-05-19 09:31:00,2023-05-19,09:31:00,17,Regular departures
dl9423,delta air lines,active,2023-05-19t09:15:00.000,2023-05-19t09:15:00.000,2023-05-19 09:14:00,2023-05-19,09:14:00,0,Regular departures
ey5843,etihad airways,active,2023-05-19t09:15:00.000,2023-05-19t09:15:00.000,2023-05-19 09:14:00,2023-05-19,09:14:00,0,Regular departures
kq1050,kenya airways,active,2023-05-19t09:15:00.000,2023-05-19t09:15:00.000,2023-05-19 09:14:00,2023-05-19,09:14:00,0,Regular departures
vs7044,virgin atlantic,active,2023-05-19t09:15:00.000,2023-05-19t09:15:00.000,2023-05-19 09:14:00,2023-05-19,09:14:00,0,Regular departures
kl1050,klm,active,2023-05-19t09:15:00.000,2023-05-19t09:15:00.000,2023-05-19 09:14:00,2023-05-19,09:14:00,0,Regular departures
u21724,easyjet,active,2023-05-19t09:20:00.000,2023-05-19t09:20:00.000,2023-05-19 09:18:00,2023-05-19,09:18:00,0,Regular departures
fr4121,ryanair,active,2023-05-19t09:40:00.000,2023-05-19t09:40:00.000,2023-05-19 10:02:00,2023-05-19,10:02:00,23,Regular departures
tp7609,tap air portugal,active,2023-05-19t09:40:00.000,2023-05-19t09:40:00.000,2023-05-19 09:50:00,2023-05-19,09:50:00,10,Regular departures
lh971,lufthansa,active,2023-05-19t09:40:00.000,2023-05-19t09:40:00.000,2023-05-19 09:50:00,2023-05-19,09:50:00,10,Regular departures
u22711,easyjet,active,2023-05-19t10:15:00.000,2023-05-19t10:15:00.000,2023-05-19 10:23:00,2023-05-19,10:23:00,8,Regular departures
fr8234,ryanair,active,2023-05-19t10:30:00.000,2023-05-19t10:30:00.000,2023-05-19 10:29:00,2023-05-19,10:29:00,0,Regular departures
u22935,easyjet,active,2023-05-19t10:30:00.000,2023-05-19t10:30:00.000,2023-05-19 10:37:00,2023-05-19,10:37:00,8,Regular departures
u22931,easyjet,active,2023-05-19t10:35:00.000,2023-05-19t10:35:00.000,2023-05-19 10:41:00,2023-05-19,10:41:00,7,Regular departures
u2223,easyjet,active,2023-05-19t11:00:00.000,2023-05-19t11:00:00.000,2023-05-19 11:02:00,2023-05-19,11:02:00,2,Regular departures
u22765,easyjet,active,2023-05-19t11:00:00.000,2023-05-19t11:10:00.000,2023-05-19 11:19:00,2023-05-19,11:19:00,20,Regular departures
u22769,easyjet,active,2023-05-19t11:15:00.000,2023-05-19t11:15:00.000,2023-05-19 11:27:00,2023-05-19,11:27:00,13,Regular departures
u2215,easyjet,active,2023-05-19t12:00:00.000,2023-05-19t12:00:00.000,2023-05-19 12:12:00,2023-05-19,12:12:00,12,Regular departures
ls1855,jet2,active,2023-05-19t12:35:00.000,2023-05-19t12:40:00.000,2023-05-19 12:57:00,2023-05-19,12:57:00,22,Regular departures
u22779,easyjet,active,2023-05-19t12:40:00.000,2023-05-19t12:47:00.000,2023-05-19 13:29:00,2023-05-19,13:29:00,49,Regular departures
u2225,easyjet,active,2023-05-19t12:45:00.000,2023-05-19t13:06:00.000,2023-05-19 13:26:00,2023-05-19,13:26:00,42,Regular departures
fr2292,ryanair,active,2023-05-19t13:00:00.000,2023-05-19t13:00:00.000,2023-05-19 13:19:00,2023-05-19,13:19:00,19,Regular departures
u2239,easyjet,active,2023-05-19t13:00:00.000,2023-05-19t13:49:00.000,2023-05-19 13:41:00,2023-05-19,13:41:00,42,Regular departures
u22933,easyjet,active,2023-05-19t13:00:00.000,2023-05-19t13:00:00.000,2023-05-19 13:16:00,2023-05-19,13:16:00,17,Regular departures
ls1831,jet2,active,2023-05-19t13:40:00.000,2023-05-19t13:50:00.000,2023-05-19 14:01:00,2023-05-19,14:01:00,21,Regular departures
ey7365,etihad airways,active,2023-05-19t13:45:00.000,2023-05-19t13:55:00.000,2023-05-19 14:08:00,2023-05-19,14:08:00,23,Regular departures
kq1052,kenya airways,active,2023-05-19t13:45:00.000,2023-05-19t13:55:00.000,2023-05-19 14:08:00,2023-05-19,14:08:00,23,Regular departures
