flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr3161,ryanair,active,2023-07-28t17:10:00.000,2023-07-28t17:10:00.000,2023-07-28 17:38:00,2023-07-28,17:38:00,28,Regular departures
x3836,tuifly,active,2023-07-28t17:30:00.000,2023-07-28t17:45:00.000,2023-07-28 18:20:00,2023-07-28,18:20:00,50,Regular departures
u22705,easyjet,active,2023-07-28t18:25:00.000,2023-07-28t18:25:00.000,2023-07-28 18:35:00,2023-07-28,18:35:00,10,Regular departures
u2241,easyjet,active,2023-07-28t18:45:00.000,2023-07-28t18:58:00.000,2023-07-28 19:06:00,2023-07-28,19:06:00,22,Regular departures
u22873,easyjet,active,2023-07-28t19:20:00.000,2023-07-28t19:20:00.000,2023-07-28 20:03:00,2023-07-28,20:03:00,43,Regular departures
u27004,easyjet,active,2023-07-28t19:45:00.000,2023-07-28t20:28:00.000,2023-07-28 20:19:00,2023-07-28,20:19:00,34,Regular departures
ba7820,british airways,active,2023-07-28t19:55:00.000,2023-07-28t19:55:00.000,2023-07-28 20:10:00,2023-07-28,20:10:00,16,Regular departures
si7046,sierra pacific airlines,active,2023-07-28t19:55:00.000,2023-07-28t19:55:00.000,2023-07-28 20:10:00,2023-07-28,20:10:00,16,Regular departures
lm46,loganair,active,2023-07-28t19:55:00.000,2023-07-28t19:55:00.000,2023-07-28 20:10:00,2023-07-28,20:10:00,16,Regular departures
u2320,easyjet,active,2023-07-28t20:45:00.000,2023-07-28t21:05:00.000,2023-07-28 21:18:00,2023-07-28,21:18:00,33,Regular departures
,bae systems marine,active,2023-07-28t10:15:00.000,2023-07-28t10:30:00.000,2023-07-28 10:27:00,2023-07-28,10:27:00,13,Regular departures
,centreline,active,2023-07-28t17:00:00.000,2023-07-28t17:15:00.000,2023-07-28 17:00:00,2023-07-28,17:00:00,0,Regular departures
u29845,easyjet,active,2023-07-28t06:00:00.000,2023-07-28t06:13:00.000,2023-07-28 06:31:00,2023-07-28,06:31:00,32,Shoulder hour flights
si495,blue islands,active,2023-07-28t19:30:00.000,2023-07-28t20:05:00.000,2023-07-28 20:13:00,2023-07-28,20:13:00,43,Regular departures
u29004,easyjet,active,2023-07-28t15:05:00.000,,2023-07-28 15:12:00,2023-07-28,15:12:00,8,Regular departures
,vistajet,active,2023-07-28t17:15:00.000,,2023-07-28 17:28:00,2023-07-28,17:28:00,13,Regular departures
,bae systems marine,active,2023-07-28t17:30:00.000,,2023-07-28 17:30:00,2023-07-28,17:30:00,1,Regular departures
ls1815,jet2,active,2023-07-28t05:40:00.000,2023-07-28t05:40:00.000,2023-07-28 06:00:00,2023-07-28,06:00:00,20,Shoulder hour flights
fr505,ryanair,active,2023-07-28t05:55:00.000,2023-07-28t05:55:00.000,2023-07-28 06:04:00,2023-07-28,06:04:00,9,Shoulder hour flights
ls1885,jet2,active,2023-07-28t05:55:00.000,2023-07-28t05:55:00.000,2023-07-28 06:12:00,2023-07-28,06:12:00,17,Shoulder hour flights
x36512,tuifly,active,2023-07-28t06:00:00.000,2023-07-28t06:00:00.000,2023-07-28 06:24:00,2023-07-28,06:24:00,24,Shoulder hour flights
u22709,easyjet,active,2023-07-28t06:00:00.000,2023-07-28t06:00:00.000,2023-07-28 06:20:00,2023-07-28,06:20:00,20,Shoulder hour flights
u22715,easyjet,active,2023-07-28t06:00:00.000,2023-07-28t06:00:00.000,2023-07-28 06:26:00,2023-07-28,06:26:00,27,Shoulder hour flights
u22731,easyjet,active,2023-07-28t06:05:00.000,2023-07-28t06:05:00.000,2023-07-28 06:22:00,2023-07-28,06:22:00,17,Shoulder hour flights
u22805,easyjet,active,2023-07-28t06:10:00.000,2023-07-28t06:20:00.000,2023-07-28 06:34:00,2023-07-28,06:34:00,25,Shoulder hour flights
ls1871,jet2,active,2023-07-28t06:15:00.000,2023-07-28t06:25:00.000,2023-07-28 06:29:00,2023-07-28,06:29:00,15,Shoulder hour flights
af5199,air france,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
az3737,alitalia,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
dl9422,delta air lines,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
ey7330,etihad airways,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
g35535,gol,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
kq1046,kenya airways,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
vs6854,virgin atlantic,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
kl1046,klm,active,2023-07-28t06:20:00.000,2023-07-28t06:24:00.000,2023-07-28 06:37:00,2023-07-28,06:37:00,18,Shoulder hour flights
fr4757,ryanair,active,2023-07-28t06:25:00.000,2023-07-28t06:25:00.000,2023-07-28 06:55:00,2023-07-28,06:55:00,30,Shoulder hour flights
ls1805,jet2,active,2023-07-28t06:25:00.000,2023-07-28t06:25:00.000,2023-07-28 06:40:00,2023-07-28,06:40:00,15,Shoulder hour flights
x36558,tuifly,active,2023-07-28t06:35:00.000,2023-07-28t06:35:00.000,2023-07-28 06:59:00,2023-07-28,06:59:00,25,Shoulder hour flights
x36534,tuifly,active,2023-07-28t06:40:00.000,2023-07-28t07:15:00.000,2023-07-28 07:11:00,2023-07-28,07:11:00,31,Regular departures
u22941,easyjet,active,2023-07-28t06:45:00.000,2023-07-28t06:45:00.000,2023-07-28 06:57:00,2023-07-28,06:57:00,12,Shoulder hour flights
ls1859,jet2,active,2023-07-28t06:50:00.000,2023-07-28t06:50:00.000,2023-07-28 07:02:00,2023-07-28,07:02:00,12,Regular departures
x36524,tuifly,active,2023-07-28t06:50:00.000,2023-07-28t06:50:00.000,2023-07-28 07:19:00,2023-07-28,07:19:00,30,Regular departures
u22721,easyjet,active,2023-07-28t06:50:00.000,2023-07-28t06:50:00.000,2023-07-28 07:24:00,2023-07-28,07:24:00,34,Regular departures
ls1821,jet2,active,2023-07-28t07:00:00.000,2023-07-28t06:40:00.000,2023-07-28 07:17:00,2023-07-28,07:17:00,18,Regular departures
u2221,easyjet,active,2023-07-28t07:00:00.000,2023-07-28t07:00:00.000,2023-07-28 07:08:00,2023-07-28,07:08:00,9,Regular departures
u22839,easyjet,active,2023-07-28t07:00:00.000,2023-07-28t07:00:00.000,2023-07-28 07:15:00,2023-07-28,07:15:00,15,Regular departures
u22867,easyjet,active,2023-07-28t07:00:00.000,2023-07-28t07:00:00.000,2023-07-28 07:13:00,2023-07-28,07:13:00,13,Regular departures
ls1835,jet2,active,2023-07-28t07:05:00.000,2023-07-28t07:28:00.000,2023-07-28 07:26:00,2023-07-28,07:26:00,21,Regular departures
u2213,easyjet,active,2023-07-28t07:05:00.000,2023-07-28t07:05:00.000,2023-07-28 07:21:00,2023-07-28,07:21:00,17,Regular departures
fr8202,ryanair,active,2023-07-28t07:15:00.000,2023-07-28t07:15:00.000,2023-07-28 07:30:00,2023-07-28,07:30:00,16,Regular departures
u22921,easyjet,active,2023-07-28t07:20:00.000,2023-07-28t07:20:00.000,2023-07-28 07:28:00,2023-07-28,07:28:00,8,Regular departures
u22883,easyjet,active,2023-07-28t07:25:00.000,2023-07-28t07:25:00.000,2023-07-28 07:32:00,2023-07-28,07:32:00,8,Regular departures
u2201,easyjet,active,2023-07-28t07:30:00.000,2023-07-28t07:30:00.000,2023-07-28 07:50:00,2023-07-28,07:50:00,20,Regular departures
u22773,easyjet,active,2023-07-28t07:35:00.000,2023-07-28t07:35:00.000,2023-07-28 07:48:00,2023-07-28,07:48:00,13,Regular departures
u22891,easyjet,active,2023-07-28t08:10:00.000,2023-07-28t08:10:00.000,2023-07-28 08:19:00,2023-07-28,08:19:00,10,Regular departures
ba8937,british airways,active,2023-07-28t08:25:00.000,2023-07-28t08:25:00.000,2023-07-28 08:32:00,2023-07-28,08:32:00,8,Regular departures
ei3281,aer lingus,active,2023-07-28t08:25:00.000,2023-07-28t08:25:00.000,2023-07-28 08:32:00,2023-07-28,08:32:00,8,Regular departures
fr9503,ryanair,active,2023-07-28t09:15:00.000,2023-07-28t09:15:00.000,2023-07-28 09:43:00,2023-07-28,09:43:00,29,Regular departures
dl9423,delta air lines,active,2023-07-28t09:15:00.000,2023-07-28t09:18:00.000,2023-07-28 09:27:00,2023-07-28,09:27:00,12,Regular departures
ey5843,etihad airways,active,2023-07-28t09:15:00.000,2023-07-28t09:18:00.000,2023-07-28 09:27:00,2023-07-28,09:27:00,12,Regular departures
kq1050,kenya airways,active,2023-07-28t09:15:00.000,2023-07-28t09:18:00.000,2023-07-28 09:27:00,2023-07-28,09:27:00,12,Regular departures
vs7044,virgin atlantic,active,2023-07-28t09:15:00.000,2023-07-28t09:18:00.000,2023-07-28 09:27:00,2023-07-28,09:27:00,12,Regular departures
kl1050,klm,active,2023-07-28t09:15:00.000,2023-07-28t09:18:00.000,2023-07-28 09:27:00,2023-07-28,09:27:00,12,Regular departures
fr4121,ryanair,active,2023-07-28t09:40:00.000,2023-07-28t09:40:00.000,2023-07-28 09:52:00,2023-07-28,09:52:00,13,Regular departures
tp7609,tap air portugal,active,2023-07-28t09:40:00.000,2023-07-28t09:40:00.000,2023-07-28 09:55:00,2023-07-28,09:55:00,16,Regular departures
lh971,lufthansa,active,2023-07-28t09:40:00.000,2023-07-28t09:40:00.000,2023-07-28 09:55:00,2023-07-28,09:55:00,16,Regular departures
u22711,easyjet,active,2023-07-28t10:15:00.000,2023-07-28t08:47:00.000,2023-07-28 10:51:00,2023-07-28,10:51:00,37,Regular departures
fr8234,ryanair,active,2023-07-28t10:30:00.000,2023-07-28t10:30:00.000,2023-07-28 11:01:00,2023-07-28,11:01:00,32,Regular departures
u22931,easyjet,active,2023-07-28t10:35:00.000,2023-07-28t10:58:00.000,2023-07-28 10:59:00,2023-07-28,10:59:00,24,Regular departures
u22765,easyjet,active,2023-07-28t11:00:00.000,2023-07-28t11:00:00.000,2023-07-28 11:15:00,2023-07-28,11:15:00,16,Regular departures
u22769,easyjet,active,2023-07-28t11:15:00.000,2023-07-28t11:31:00.000,2023-07-28 11:47:00,2023-07-28,11:47:00,33,Regular departures
u2215,easyjet,active,2023-07-28t12:00:00.000,2023-07-28t12:13:00.000,2023-07-28 12:21:00,2023-07-28,12:21:00,22,Regular departures
u22937,easyjet,active,2023-07-28t12:35:00.000,2023-07-28t12:35:00.000,2023-07-28 13:04:00,2023-07-28,13:04:00,29,Regular departures
u22779,easyjet,active,2023-07-28t12:40:00.000,2023-07-28t12:53:00.000,2023-07-28 13:28:00,2023-07-28,13:28:00,48,Regular departures
fr2292,ryanair,active,2023-07-28t13:00:00.000,2023-07-28t13:00:00.000,2023-07-28 13:26:00,2023-07-28,13:26:00,26,Regular departures
ls1809,jet2,active,2023-07-28t13:30:00.000,2023-07-28t13:40:00.000,2023-07-28 14:13:00,2023-07-28,14:13:00,43,Regular departures
ls1831,jet2,active,2023-07-28t13:40:00.000,2023-07-28t14:20:00.000,2023-07-28 14:23:00,2023-07-28,14:23:00,44,Regular departures
ls1891,jet2,active,2023-07-28t13:45:00.000,2023-07-28t14:15:00.000,2023-07-28 14:33:00,2023-07-28,14:33:00,49,Regular departures
ey7365,etihad airways,active,2023-07-28t13:45:00.000,2023-07-28t14:00:00.000,2023-07-28 14:08:00,2023-07-28,14:08:00,23,Regular departures
kq1052,kenya airways,active,2023-07-28t13:45:00.000,2023-07-28t14:00:00.000,2023-07-28 14:08:00,2023-07-28,14:08:00,23,Regular departures
vs7045,virgin atlantic,active,2023-07-28t13:45:00.000,2023-07-28t14:00:00.000,2023-07-28 14:08:00,2023-07-28,14:08:00,23,Regular departures
kl1052,klm,active,2023-07-28t13:45:00.000,2023-07-28t14:00:00.000,2023-07-28 14:08:00,2023-07-28,14:08:00,23,Regular departures
u22775,easyjet,active,2023-07-28t13:55:00.000,2023-07-28t14:08:00.000,2023-07-28 14:17:00,2023-07-28,14:17:00,23,Regular departures
ls1801,jet2,active,2023-07-28t14:00:00.000,2023-07-28t14:33:00.000,2023-07-28 14:38:00,2023-07-28,14:38:00,39,Regular departures
ls1881,jet2,active,2023-07-28t14:15:00.000,2023-07-28t14:30:00.000,2023-07-28 14:55:00,2023-07-28,14:55:00,41,Regular departures
gr643,aurigny air services,active,2023-07-28t14:20:00.000,2023-07-28t14:35:00.000,2023-07-28 14:51:00,2023-07-28,14:51:00,32,Regular departures
ls1817,jet2,active,2023-07-28t14:40:00.000,2023-07-28t14:55:00.000,2023-07-28 15:03:00,2023-07-28,15:03:00,23,Regular departures
x3324,tuifly,active,2023-07-28t15:25:00.000,2023-07-28t15:40:00.000,2023-07-28 16:02:00,2023-07-28,16:02:00,38,Regular departures
u22923,easyjet,active,2023-07-28t15:40:00.000,2023-07-28t15:40:00.000,2023-07-28 16:00:00,2023-07-28,16:00:00,20,Regular departures
u2217,easyjet,active,2023-07-28t15:45:00.000,2023-07-28t16:11:00.000,2023-07-28 16:18:00,2023-07-28,16:18:00,34,Regular departures
u2227,easyjet,active,2023-07-28t16:05:00.000,2023-07-28t16:05:00.000,2023-07-28 16:09:00,2023-07-28,16:09:00,5,Regular departures
u27353,easyjet,active,2023-07-28t16:05:00.000,2023-07-28t16:46:00.000,2023-07-28 16:46:00,2023-07-28,16:46:00,41,Regular departures
u22723,easyjet,active,2023-07-28t16:10:00.000,2023-07-28t16:23:00.000,2023-07-28 16:36:00,2023-07-28,16:36:00,27,Regular departures
u24980,easyjet,active,2023-07-28t16:10:00.000,2023-07-28t16:23:00.000,2023-07-28 16:34:00,2023-07-28,16:34:00,25,Regular departures
fr509,ryanair,active,2023-07-28t16:40:00.000,2023-07-28t16:40:00.000,2023-07-28 16:58:00,2023-07-28,16:58:00,19,Regular departures
u22893,easyjet,active,2023-07-28t17:00:00.000,2023-07-28t17:06:00.000,2023-07-28 17:24:00,2023-07-28,17:24:00,24,Regular departures
fr3161,ryanair,active,2023-07-28t17:10:00.000,2023-07-28t17:10:00.000,2023-07-28 17:38:00,2023-07-28,17:38:00,28,Regular departures
x3836,tuifly,active,2023-07-28t17:30:00.000,2023-07-28t17:45:00.000,2023-07-28 18:20:00,2023-07-28,18:20:00,50,Regular departures
u22705,easyjet,active,2023-07-28t18:25:00.000,2023-07-28t18:25:00.000,2023-07-28 18:35:00,2023-07-28,18:35:00,10,Regular departures
u2241,easyjet,active,2023-07-28t18:45:00.000,2023-07-28t18:58:00.000,2023-07-28 19:06:00,2023-07-28,19:06:00,22,Regular departures
u22873,easyjet,active,2023-07-28t19:20:00.000,2023-07-28t19:20:00.000,2023-07-28 20:03:00,2023-07-28,20:03:00,43,Regular departures
u27004,easyjet,active,2023-07-28t19:45:00.000,2023-07-28t20:28:00.000,2023-07-28 20:19:00,2023-07-28,20:19:00,34,Regular departures
ba7820,british airways,active,2023-07-28t19:55:00.000,2023-07-28t19:55:00.000,2023-07-28 20:10:00,2023-07-28,20:10:00,16,Regular departures
si7046,sierra pacific airlines,active,2023-07-28t19:55:00.000,2023-07-28t19:55:00.000,2023-07-28 20:10:00,2023-07-28,20:10:00,16,Regular departures
lm46,loganair,active,2023-07-28t19:55:00.000,2023-07-28t19:55:00.000,2023-07-28 20:10:00,2023-07-28,20:10:00,16,Regular departures
