flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u2219,easyjet,active,2024-02-06t14:10:00.000,2024-02-06t14:10:00.000,2024-02-06 14:17:00,2024-02-06,14:17:00,8,Regular departures
,bae systems marine,active,2024-02-06t08:50:00.000,2024-02-06t09:05:00.000,2024-02-06 08:53:00,2024-02-06,08:53:00,3,Regular departures
fr4755,ryanair,active,2024-02-06t14:35:00.000,2024-02-06t14:35:00.000,2024-02-06 14:46:00,2024-02-06,14:46:00,12,Regular departures
u22945,easyjet,active,2024-02-06t14:35:00.000,2024-02-06t14:35:00.000,2024-02-06 14:32:00,2024-02-06,14:32:00,0,Regular departures
u22867,easyjet,active,2024-02-06t15:10:00.000,2024-02-06t15:10:00.000,2024-02-06 15:10:00,2024-02-06,15:10:00,1,Regular departures
u2231,easyjet,active,2024-02-06t15:30:00.000,2024-02-06t15:30:00.000,2024-02-06 15:30:00,2024-02-06,15:30:00,0,Regular departures
ba8867,british airways,active,2024-02-06t16:00:00.000,2024-02-06t16:00:00.000,2024-02-06 16:05:00,2024-02-06,16:05:00,5,Regular departures
ei3843,aer lingus,active,2024-02-06t16:00:00.000,2024-02-06t16:00:00.000,2024-02-06 16:05:00,2024-02-06,16:05:00,5,Regular departures
u22765,easyjet,active,2024-02-06t16:55:00.000,2024-02-06t16:55:00.000,2024-02-06 16:55:00,2024-02-06,16:55:00,1,Regular departures
u2245,easyjet,active,2024-02-06t17:45:00.000,2024-02-06t17:45:00.000,2024-02-06 17:43:00,2024-02-06,17:43:00,0,Regular departures
u2227,easyjet,active,2024-02-06t18:00:00.000,2024-02-06t17:47:00.000,2024-02-06 17:54:00,2024-02-06,17:54:00,0,Regular departures
u22775,easyjet,active,2024-02-06t18:30:00.000,2024-02-06t18:30:00.000,2024-02-06 18:38:00,2024-02-06,18:38:00,9,Regular departures
u2207,easyjet,active,2024-02-06t18:55:00.000,2024-02-06t18:42:00.000,2024-02-06 18:52:00,2024-02-06,18:52:00,0,Regular departures
ba8943,british airways,active,2024-02-06t19:40:00.000,2024-02-06t20:15:00.000,2024-02-06 20:15:00,2024-02-06,20:15:00,35,Regular departures
ei3287,aer lingus,active,2024-02-06t19:40:00.000,2024-02-06t20:15:00.000,2024-02-06 20:15:00,2024-02-06,20:15:00,35,Regular departures
u2326,easyjet,active,2024-02-06t21:15:00.000,2024-02-06t21:15:00.000,2024-02-06 21:09:00,2024-02-06,21:09:00,0,Regular departures
,tyrol air ambulance,active,2024-02-06t11:00:00.000,2024-02-06t11:15:00.000,2024-02-06 10:47:00,2024-02-06,10:47:00,0,Regular departures
,bae systems marine,active,2024-02-06t17:35:00.000,2024-02-06t17:50:00.000,2024-02-06 17:33:00,2024-02-06,17:33:00,0,Regular departures
u22733,easyjet,active,2024-02-06t06:05:00.000,2024-02-06t06:05:00.000,2024-02-06 06:11:00,2024-02-06,06:11:00,7,Shoulder hour flights
af5199,air france,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
az3737,alitalia,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
dl9422,delta air lines,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
ey7330,etihad airways,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
g35535,gol,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
kq1046,kenya airways,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
vs6854,virgin atlantic,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
kl1046,klm,active,2024-02-06t06:15:00.000,2024-02-06t06:25:00.000,2024-02-06 06:28:00,2024-02-06,06:28:00,13,Shoulder hour flights
u22713,easyjet,active,2024-02-06t06:20:00.000,2024-02-06t06:20:00.000,2024-02-06 06:26:00,2024-02-06,06:26:00,6,Shoulder hour flights
u22871,easyjet,active,2024-02-06t06:40:00.000,2024-02-06t06:40:00.000,2024-02-06 06:37:00,2024-02-06,06:37:00,0,Shoulder hour flights
u2213,easyjet,active,2024-02-06t06:55:00.000,2024-02-06t07:00:00.000,2024-02-06 06:53:00,2024-02-06,06:53:00,0,Shoulder hour flights
u2223,easyjet,active,2024-02-06t06:55:00.000,2024-02-06t06:55:00.000,2024-02-06 07:04:00,2024-02-06,07:04:00,9,Regular departures
fr505,ryanair,active,2024-02-06t07:00:00.000,2024-02-06t07:00:00.000,2024-02-06 06:56:00,2024-02-06,06:56:00,0,Shoulder hour flights
fr4753,ryanair,active,2024-02-06t07:00:00.000,2024-02-06t06:58:00.000,2024-02-06 07:11:00,2024-02-06,07:11:00,11,Regular departures
u2201,easyjet,active,2024-02-06t07:00:00.000,2024-02-06t07:00:00.000,2024-02-06 07:02:00,2024-02-06,07:02:00,2,Regular departures
u2237,easyjet,active,2024-02-06t07:00:00.000,2024-02-06t07:00:00.000,2024-02-06 07:06:00,2024-02-06,07:06:00,6,Regular departures
fr6221,ryanair,active,2024-02-06t07:05:00.000,2024-02-06t07:05:00.000,2024-02-06 07:08:00,2024-02-06,07:08:00,3,Regular departures
u22709,easyjet,active,2024-02-06t07:10:00.000,2024-02-06t07:10:00.000,2024-02-06 07:16:00,2024-02-06,07:16:00,7,Regular departures
u22703,easyjet,active,2024-02-06t07:15:00.000,2024-02-06t07:15:00.000,2024-02-06 07:23:00,2024-02-06,07:23:00,8,Regular departures
u22721,easyjet,active,2024-02-06t07:25:00.000,2024-02-06t07:25:00.000,2024-02-06 07:34:00,2024-02-06,07:34:00,10,Regular departures
u22783,easyjet,active,2024-02-06t07:40:00.000,2024-02-06t07:40:00.000,2024-02-06 07:55:00,2024-02-06,07:55:00,15,Regular departures
u27848,easyjet,active,2024-02-06t07:50:00.000,2024-02-06t07:57:00.000,2024-02-06 08:05:00,2024-02-06,08:05:00,15,Regular departures
u22937,easyjet,active,2024-02-06t07:55:00.000,2024-02-06t07:55:00.000,2024-02-06 07:51:00,2024-02-06,07:51:00,0,Regular departures
ls1853,jet2,active,2024-02-06t08:00:00.000,2024-02-06t08:00:00.000,2024-02-06 08:02:00,2024-02-06,08:02:00,2,Regular departures
ba8937,british airways,active,2024-02-06t08:05:00.000,2024-02-06t08:05:00.000,2024-02-06 07:57:00,2024-02-06,07:57:00,0,Regular departures
ei3281,aer lingus,active,2024-02-06t08:05:00.000,2024-02-06t08:05:00.000,2024-02-06 07:57:00,2024-02-06,07:57:00,0,Regular departures
u22963,easyjet,active,2024-02-06t08:40:00.000,2024-02-06t08:40:00.000,2024-02-06 08:47:00,2024-02-06,08:47:00,8,Regular departures
dl9423,delta air lines,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:17:00,2024-02-06,09:17:00,18,Regular departures
ey5843,etihad airways,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:17:00,2024-02-06,09:17:00,18,Regular departures
kq1050,kenya airways,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:17:00,2024-02-06,09:17:00,18,Regular departures
vs7044,virgin atlantic,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:17:00,2024-02-06,09:17:00,18,Regular departures
zq1050,german airways,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:17:00,2024-02-06,09:17:00,18,Regular departures
ls1891,jet2,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:01:00,2024-02-06,09:01:00,2,Regular departures
x3562,tuifly,active,2024-02-06t09:00:00.000,2024-02-06t09:00:00.000,2024-02-06 09:15:00,2024-02-06,09:15:00,15,Regular departures
fr4121,ryanair,active,2024-02-06t09:10:00.000,2024-02-06t09:10:00.000,2024-02-06 09:24:00,2024-02-06,09:24:00,14,Regular departures
u23840,easyjet,active,2024-02-06t09:15:00.000,2024-02-06t09:40:00.000,2024-02-06 09:42:00,2024-02-06,09:42:00,28,Regular departures
fr2292,ryanair,active,2024-02-06t10:00:00.000,2024-02-06t10:00:00.000,2024-02-06 09:56:00,2024-02-06,09:56:00,0,Regular departures
ls1801,jet2,active,2024-02-06t10:00:00.000,2024-02-06t10:00:00.000,2024-02-06 10:20:00,2024-02-06,10:20:00,21,Regular departures
u22875,easyjet,active,2024-02-06t10:10:00.000,2024-02-06t10:10:00.000,2024-02-06 10:25:00,2024-02-06,10:25:00,15,Regular departures
u22773,easyjet,active,2024-02-06t10:30:00.000,2024-02-06t10:30:00.000,2024-02-06 10:31:00,2024-02-06,10:31:00,2,Regular departures
u22885,easyjet,active,2024-02-06t10:30:00.000,2024-02-06t10:33:00.000,2024-02-06 10:34:00,2024-02-06,10:34:00,4,Regular departures
u22913,easyjet,active,2024-02-06t10:35:00.000,2024-02-06t10:35:00.000,2024-02-06 10:43:00,2024-02-06,10:43:00,9,Regular departures
x36278,tuifly,active,2024-02-06t11:10:00.000,2024-02-06t11:10:00.000,2024-02-06 11:16:00,2024-02-06,11:16:00,6,Regular departures
u22935,easyjet,active,2024-02-06t12:25:00.000,2024-02-06t12:25:00.000,2024-02-06 12:27:00,2024-02-06,12:27:00,2,Regular departures
u22887,easyjet,active,2024-02-06t13:15:00.000,2024-02-06t13:15:00.000,2024-02-06 13:24:00,2024-02-06,13:24:00,9,Regular departures
u22735,easyjet,active,2024-02-06t13:20:00.000,2024-02-06t13:20:00.000,2024-02-06 13:20:00,2024-02-06,13:20:00,1,Regular departures
u22723,easyjet,active,2024-02-06t13:25:00.000,2024-02-06t13:25:00.000,2024-02-06 13:33:00,2024-02-06,13:33:00,9,Regular departures
u22731,easyjet,active,2024-02-06t13:40:00.000,2024-02-06t13:40:00.000,2024-02-06 13:47:00,2024-02-06,13:47:00,8,Regular departures
u2219,easyjet,active,2024-02-06t14:10:00.000,2024-02-06t14:10:00.000,2024-02-06 14:17:00,2024-02-06,14:17:00,8,Regular departures
,bae systems marine,active,2024-02-06t08:50:00.000,2024-02-06t09:05:00.000,2024-02-06 08:53:00,2024-02-06,08:53:00,3,Regular departures
fr4755,ryanair,active,2024-02-06t14:35:00.000,2024-02-06t14:35:00.000,2024-02-06 14:46:00,2024-02-06,14:46:00,12,Regular departures
u22945,easyjet,active,2024-02-06t14:35:00.000,2024-02-06t14:35:00.000,2024-02-06 14:32:00,2024-02-06,14:32:00,0,Regular departures
u22867,easyjet,active,2024-02-06t15:10:00.000,2024-02-06t15:10:00.000,2024-02-06 15:10:00,2024-02-06,15:10:00,1,Regular departures
u2231,easyjet,active,2024-02-06t15:30:00.000,2024-02-06t15:30:00.000,2024-02-06 15:30:00,2024-02-06,15:30:00,0,Regular departures
ba8867,british airways,active,2024-02-06t16:00:00.000,2024-02-06t16:00:00.000,2024-02-06 16:05:00,2024-02-06,16:05:00,5,Regular departures
ei3843,aer lingus,active,2024-02-06t16:00:00.000,2024-02-06t16:00:00.000,2024-02-06 16:05:00,2024-02-06,16:05:00,5,Regular departures
u22765,easyjet,active,2024-02-06t16:55:00.000,2024-02-06t16:55:00.000,2024-02-06 16:55:00,2024-02-06,16:55:00,1,Regular departures
u2245,easyjet,active,2024-02-06t17:45:00.000,2024-02-06t17:45:00.000,2024-02-06 17:43:00,2024-02-06,17:43:00,0,Regular departures
u2227,easyjet,active,2024-02-06t18:00:00.000,2024-02-06t17:47:00.000,2024-02-06 17:54:00,2024-02-06,17:54:00,0,Regular departures
u22775,easyjet,active,2024-02-06t18:30:00.000,2024-02-06t18:30:00.000,2024-02-06 18:38:00,2024-02-06,18:38:00,9,Regular departures
u2207,easyjet,active,2024-02-06t18:55:00.000,2024-02-06t18:42:00.000,2024-02-06 18:52:00,2024-02-06,18:52:00,0,Regular departures
ba8943,british airways,active,2024-02-06t19:40:00.000,2024-02-06t20:15:00.000,2024-02-06 20:15:00,2024-02-06,20:15:00,35,Regular departures
ei3287,aer lingus,active,2024-02-06t19:40:00.000,2024-02-06t20:15:00.000,2024-02-06 20:15:00,2024-02-06,20:15:00,35,Regular departures
u2326,easyjet,active,2024-02-06t21:15:00.000,2024-02-06t21:15:00.000,2024-02-06 21:09:00,2024-02-06,21:09:00,0,Regular departures
,tyrol air ambulance,active,2024-02-06t11:00:00.000,2024-02-06t11:15:00.000,2024-02-06 10:47:00,2024-02-06,10:47:00,0,Regular departures
,bae systems marine,active,2024-02-06t17:35:00.000,2024-02-06t17:50:00.000,2024-02-06 17:33:00,2024-02-06,17:33:00,0,Regular departures
